id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g1183475-d21306672,['https://www.tripadvisor.com/Restaurant_Review-g1183475-d21306672-Reviews-Restauracia_a_cukraren_Euforia-Besenova_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Besenova', 'Besenova Restaurants', 'Restauracia a cukraren Euforia']",Restauracia a cukraren Euforia, Claimed,,,"Besenova 155, Besenova 034 83 Slovakia",,,,,"['$', 'Cafe', 'International', 'Pub']",,,,₪13 - ₪59,"Cafe, International, Pub, Wine Bar","Breakfast, Lunch, Dinner, Drinks",,"['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Wheelchair Accessible', 'Wine and Beer', 'Free Wifi', 'Accepts Credit Cards', 'Family style']", Closed now:  See all hours,tel:+421 919 138 131,"https://www.facebook.com/restauraciaCukrarenEuforia/?ref=page_internal"",""email"":""euforiabesenova@gmail.com",,,,,0,0,0.0,0.0,0.0,,
g1183475-d8564250,['https://www.tripadvisor.com/Restaurant_Review-g1183475-d8564250-Reviews-Gazdovsky_Dvor-Besenova_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Besenova', 'Besenova Restaurants', 'Gazdovsky Dvor']",Gazdovsky Dvor, Claimed,4.0,"September 5, 2020",Besenova Slovakia,49.10858,19.446693,#1 of 2 Restaurants in Besenova,#1 of 2 Restaurants in Besenova,"['$$ - $$$', 'Barbecue', 'European', 'Central European']",(55),,,,"Central European, Barbecue, European","Lunch, Dinner",,"Reservations, Seating, Table Service",+ Add hours,tel:+421 944 441 908,http://www.gazdovskydvor.com/,bubble_45,bubble_40,bubble_45,,29,16,1.0,5.0,4.0,"{'English (11)', 'Hebrew (1)', 'All languages', 'Polish (10)', 'Russian (2)', 'German (1)', 'Czech (8)', 'Japanese (1)', 'Slovak (21)'}",ALL
g1183481-d2517730,['https://www.tripadvisor.com/Restaurant_Review-g1183481-d2517730-Reviews-Zbojnicka_koliba_Stara_Lesna-Stara_Lesna_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Stara Lesna', 'Stara Lesna Restaurants', 'Zbojnicka koliba - Stara Lesna']",Zbojnicka koliba - Stara Lesna, Unclaimed,4.0,"March 6, 2022","Stara Lesna 103,, Stara Lesna Slovakia",49.139168,20.299032,#2 of 2 Restaurants in Stara Lesna,#1 of 1 Central European in Stara Lesna,"['$$ - $$$', 'Barbecue', 'European', 'Contemporary']",(78),,,,"Central European, Barbecue, European, Contemporary","Dinner, Lunch",,"Reservations, Seating, Serves Alcohol, Table Service, Live Music", Open now: 2:00 PM - 10:00 PM,tel:+421 52/446 72 67,,bubble_45,bubble_40,bubble_40,bubble_45,41,11,8.0,3.0,15.0,"{'Hebrew (1)', 'All languages', 'German (1)', 'Russian (6)', 'Czech (14)', 'Polish (9)', 'English (27)', 'Spanish (1)', 'Hungarian (1)', 'French (2)', 'Slovak (16)'}",ALL
g1183481-d4876729,['https://www.tripadvisor.com/Restaurant_Review-g1183481-d4876729-Reviews-Taverna_Montis-Stara_Lesna_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Stara Lesna', 'Stara Lesna Restaurants', 'Taverna Montis']",Taverna Montis, Unclaimed,4.0,"August 8, 2023","Hlavna 29, Stara Lesna Slovakia",49.135967,20.307865,#1 of 2 Restaurants in Stara Lesna,#1 of 2 European in Stara Lesna,"['$$ - $$$', 'European', 'Vegetarian Friendly', 'Vegan Options']",(81),,,,European,"Dinner, Lunch","Vegetarian Friendly, Vegan Options","['Takeout', 'Reservations', 'Serves Alcohol', 'Seating', 'Table Service']",+ Add hours,,,bubble_45,bubble_40,bubble_45,bubble_45,52,11,1.0,3.0,14.0,"{'Slovak (28)', 'All languages', 'French (1)', 'Polish (13)', 'Russian (6)', 'Czech (10)', 'Hungarian (9)', 'Spanish (1)', 'English (13)'}",ALL
g1183497-d10389518,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d10389518-Reviews-Slnecny_pavilon-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Slnecny pavilon']",Slnecny pavilon, Unclaimed,4.5,"January 2, 2021","M. R. Stefanika 75, Rajecké Teplice 013 13 Slovakia",49.12884,18.68918,#4 of 10 Restaurants in Rajecké Teplice,#4 of 5 European in Rajecke Teplice,"['$$ - $$$', 'European']",(14),,,,European,[],,[],+ Add hours,tel:+421 915 094 597,"http://www.slnecnypavilon.sk/"",""email"":""info@slnecnypavilon.sk",,,,,6,7,0.0,1.0,0.0,"{'All languages', 'Slovak (9)', 'Czech (2)', 'English (3)'}",ALL
g1183497-d11664602,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d11664602-Reviews-Meritto-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Meritto']",Meritto, Claimed,4.0,"May 13, 2023","101 Sulovskeho, Rajecké Teplice 013 13 Slovakia",49.129,18.684383,#2 of 10 Restaurants in Rajecké Teplice,#2 of 5 European in Rajecke Teplice,"['$$ - $$$', 'Pizza', 'European', 'Central European']",(79),,,,"Pizza, European, Central European","Lunch, Dinner",Vegetarian Friendly,"['Takeout', 'Reservations', 'Seating', 'Wheelchair Accessible', 'Table Service', 'Delivery']", Open now: 10:00 AM - 10:00 PM,tel:+421 911 669 966,"http://www.meritto.sk"",""email"":""restauracia@meritto.sk",bubble_45,bubble_40,bubble_45,,28,32,12.0,1.0,6.0,"{'All languages', 'Polish (6)', 'Slovak (44)', 'German (1)', 'Russian (1)', 'Serbian (1)', 'Czech (8)', 'Italian (1)', 'English (17)'}",ALL
g1183497-d12144888,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d12144888-Reviews-Penzion_Talisman-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Penzion Talisman']",Penzion Talisman, Unclaimed,3.0,"February 15, 2020","Rudolfa Su'ovskeho 98/5, Rajecké Teplice 013 13 Slovakia",49.12927,18.68493,#9 of 10 Restaurants in Rajecké Teplice,#9 of 10 Restaurants in Rajecke Teplice,,(6),,,,,[],,[],+ Add hours,tel:+421 949 195 763,"http://www.penziontalisman.sk/sk/restauracia/"",""email"":""info@penziontalisman.sk",,,,,1,1,1.0,2.0,1.0,"{'All languages', 'Polish (1)', 'Czech (2)', 'English', 'Slovak (3)'}",ALL
g1183497-d12806145,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d12806145-Reviews-Pizzeria_pri_Brode-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Pizzeria pri Brode']",Pizzeria pri Brode, Unclaimed,,,"Porubka, Rajecké Teplice 01311 Slovakia",,,,,,,,,,,"Lunch, Dinner",,[],Closes in 28 min:  See all hours,tel:+421 41/568 80 75,,,,,,0,0,0.0,0.0,0.0,,
g1183497-d14167930,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d14167930-Reviews-Rybarska_Basta-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Rybarska Basta']",Rybarska Basta, Unclaimed,3.5,"September 15, 2021","Osloboditelov 92/3, Rajecké Teplice 01313 Slovakia",49.13107,18.68412,#7 of 10 Restaurants in Rajecké Teplice,#1 of 1 Seafood in Rajecke Teplice,"['$$ - $$$', 'Seafood']",(19),,,,Seafood,"Lunch, Dinner",,"Seating, Table Service", Open now: 10:00 AM - 10:00 PM,tel:+421 41/567 86 99,,bubble_40,bubble_30,bubble_35,,6,4,3.0,1.0,5.0,"{'English (5)', 'All languages', 'Russian (2)', 'Italian (1)', 'Czech (2)', 'Slovak (9)'}",ALL
g1183497-d17802022,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d17802022-Reviews-Restauracia_FLAMM-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Restauracia FLAMM']",Reštaurácia FLÁMM, Unclaimed,5.0,"September 13, 2023","Lesna 1 Penzión FLÁMM, Rajecké Teplice 01313 Slovakia",49.126945,18.681389,#1 of 10 Restaurants in Rajecké Teplice,#1 of 5 European in Rajecke Teplice,"['$$ - $$$', 'Bar', 'European', 'Pub']",(35),,,₪42 - ₪84,"Bar, European, Pub","Lunch, Dinner",,"['Reservations', 'Accepts Credit Cards']", Open now: 11:00 AM - 10:00 PM,tel:+421 907 241 440,"http://www.flamm.sk"",""email"":""recepcia@penzionflamm.sk",bubble_50,bubble_50,bubble_50,,34,1,0.0,0.0,0.0,"{'Czech (6)', 'All languages', 'French (1)', 'German (1)', 'Slovak (20)', 'English (7)'}",ALL
g1183497-d19604761,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d19604761-Reviews-Relish-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Relish']",Relish, Unclaimed,5.0,"May 13, 2023","Školská 25/38, Rajecké Teplice 013 13 Slovakia",49.12437,18.68314,#5 of 10 Restaurants in Rajecké Teplice,#5 of 10 Restaurants in Rajecke Teplice,,(5),,,,,[],,[],+ Add hours,tel:+421 911 494 941,"https://www.facebook.com/pensionrelish/"",""email"":""relish@relish.sk",,,,,4,1,0.0,0.0,0.0,"{'Slovak (4)', 'English', 'Czech (1)', 'All languages'}",ALL
g1183497-d4769932,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d4769932-Reviews-Restaurant_Raj-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Restaurant Raj']",Restaurant Raj, Unclaimed,4.0,"August 10, 2016","Kuneradska cesta 37 Penzion Raj, Rajecké Teplice 013 13 Slovakia",49.12259,18.68717,#8 of 10 Restaurants in Rajecké Teplice,#8 of 10 Restaurants in Rajecke Teplice,,(2),,,,,[],,[],+ Add hours,,,,,,,0,2,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages', 'Russian (1)'}",ALL
g1183497-d4770081,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d4770081-Reviews-Motorest_Mlynarka_Rajecke_Teplice-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Motorest Mlynarka - Rajecke Teplice']",Motorest Mlynarka - Rajecke Teplice, Unclaimed,2.5,"August 8, 2023","Pri Rajchanke 1, Rajecké Teplice 013 13 Slovakia",49.129997,18.67883,#10 of 10 Restaurants in Rajecké Teplice,#10 of 10 Restaurants in Rajecke Teplice,['$$ - $$$'],(62),,,,,"Lunch, Dinner, Brunch",,"Seating, Table Service, Reservations",+ Add hours,tel:+421 41/549 31 64,http://www.mlynarka.sk,bubble_30,bubble_30,bubble_30,,14,7,10.0,11.0,20.0,"{'Polish (2)', 'All languages', 'Russian (1)', 'German (1)', 'Czech (10)', 'Slovak (38)', 'Italian (1)', 'English (9)'}",ALL
g1183497-d4770133,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d4770133-Reviews-Restaurant_Encian-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Restaurant Encian']",Restaurant Encian, Unclaimed,4.0,"July 2, 2023","Osloboditelov 90 Hotel Encian, Rajecké Teplice 013 13 Slovakia",49.129337,18.68332,#3 of 10 Restaurants in Rajecké Teplice,#3 of 5 European in Rajecke Teplice,"['$$ - $$$', 'European', 'Central European', 'Vegetarian Friendly']",(72),,,,"European, Central European","Breakfast, Brunch, Lunch, Dinner",Vegetarian Friendly,"['Serves Alcohol', 'Free Wifi', 'Table Service', 'Reservations', 'Outdoor Seating', 'Seating']",+ Add hours,tel:+421 917 102 079,"http://hotelencian.sk/hotel/restauracia"",""email"":""info@hotelencian.com",bubble_40,bubble_40,bubble_40,,33,16,8.0,6.0,9.0,"{'All languages', 'French (1)', 'German (1)', 'Slovak (34)', 'Russian (3)', 'Polish (7)', 'Italian (1)', 'Serbian (1)', 'English (13)', 'Czech (11)'}",ALL
g1183497-d7820377,['https://www.tripadvisor.com/Restaurant_Review-g1183497-d7820377-Reviews-Mystik-Rajecke_Teplice_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Rajecke Teplice', 'Rajecke Teplice Restaurants', 'Mystik']",Mystik, Unclaimed,4.5,"October 30, 2019","Rajecke Teplice 578, Rajecké Teplice 013 13 Slovakia",49.12434,18.67243,#6 of 10 Restaurants in Rajecké Teplice,#5 of 5 European in Rajecke Teplice,"['European', 'Central European']",(11),,,,"European, Central European","Lunch, Dinner",,[], Closed now:  See all hours,tel:+421 949 088 434,,,,,,8,0,2.0,0.0,1.0,"{'English (2)', 'All languages', 'French (1)', 'Polish (1)', 'Slovak (5)', 'Czech (2)'}",ALL
g1183525-d10068564,['https://www.tripadvisor.com/Restaurant_Review-g1183525-d10068564-Reviews-Dudinska_Oblatkaren-Dudince_Banska_Bystrica_Region.html'],"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Dudince', 'Dudince Restaurants', 'Dudinska Oblatkaren']",Dudinska Oblatkaren, Claimed,5.0,"February 22, 2020","Kupelna 109, Dudince 962 71 Slovakia",48.16765,18.87921,#1 of 6 Restaurants in Dudince,#1 of 6 Restaurants in Dudince,['$'],(16),,,,,"Lunch, Dinner",,"Takeout, Outdoor Seating, Seating, Parking Available, Free off-street parking, Wheelchair Accessible, Cash Only", Closed now:  See all hours,tel:+421 907 244 247,"http://www.oblatkaren.sk"",""email"":""benuchova@gmail.com",,,,,15,1,0.0,0.0,0.0,"{'All languages', 'Russian (1)', 'Slovak (14)', 'Czech (1)', 'English'}",ALL
g1183525-d1200445,['https://www.tripadvisor.com/Restaurant_Review-g1183525-d1200445-Reviews-U_Petra-Dudince_Banska_Bystrica_Region.html'],"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Dudince', 'Dudince Restaurants', 'U Petra']",U Petra, Unclaimed,4.0,"September 8, 2021","A. Kmeta, Dudince 962 71 Slovakia",48.17096,18.88438,#3 of 6 Restaurants in Dudince,#1 of 3 European in Dudince,"['$$ - $$$', 'European', 'Central European']",(27),,,₪24 - ₪52,"European, Central European",[],,"Outdoor Seating, Reservations",+ Add hours,,,bubble_30,bubble_35,bubble_40,,15,5,2.0,3.0,2.0,"{'English (5)', 'All languages', 'Polish (1)', 'Czech (2)', 'Slovak (17)', 'French (2)'}",ALL
g1183525-d15759079,['https://www.tripadvisor.com/Restaurant_Review-g1183525-d15759079-Reviews-Lokal_Bistro-Dudince_Banska_Bystrica_Region.html'],"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Dudince', 'Dudince Restaurants', 'Lokal Bistro']",Lokal Bistro, Unclaimed,4.5,"August 29, 2020","Okruzna 122, Dudince 962 71 Slovakia",48.1697,18.88404,#4 of 6 Restaurants in Dudince,#2 of 2 Central European in Dudince,"['$$ - $$$', 'European', 'Central European']",(9),,,,"European, Central European",[],,[],+ Add hours,tel:+421 907 375 345,"https://www.facebook.com/LokalBistroDudince/"",""email"":""lokalbistrodudince@gmail.com",,,,,8,0,0.0,0.0,1.0,"{'Slovak (6)', 'All languages', 'Russian (1)', 'English (1)', 'Czech (1)'}",ALL
g1183525-d16770332,['https://www.tripadvisor.com/Restaurant_Review-g1183525-d16770332-Reviews-Restauracia_u_Mlynarky-Dudince_Banska_Bystrica_Region.html'],"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Dudince', 'Dudince Restaurants', 'Restauracia u Mlynarky']",Restauracia u Mlynarky, Claimed,4.0,"August 8, 2023","Karola Braxatorisa 1, Dudince 96271 Slovakia",48.16772,18.87417,#5 of 6 Restaurants in Dudince,#3 of 3 European in Dudince,"['$$ - $$$', 'European']",(6),,,,European,"Breakfast, Lunch, Dinner, Drinks",,"Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards",Closes in 24 min:  See all hours,tel:+421 910 520 600,"https://www.facebook.com/RestauraciauMlynarkyDudince/"",""email"":""restauraciaumlynarky.dudince@gmail.com",,,,,3,2,0.0,0.0,1.0,"{'Hebrew (1)', 'All languages', 'Russian (1)', 'English (1)', 'Czech (2)', 'Slovak (1)'}",ALL
g1183525-d18218992,['https://www.tripadvisor.com/Restaurant_Review-g1183525-d18218992-Reviews-Nefrit-Dudince_Banska_Bystrica_Region.html'],"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Dudince', 'Dudince Restaurants', 'Nefrit']",Nefrit, Claimed,3.0,"August 19, 2020","Okružná 409, Dudince 96271 Slovakia",48.17011,18.881828,#6 of 6 Restaurants in Dudince,#6 of 6 Restaurants in Dudince,,(2),,,,,"Breakfast, Lunch, Dinner",,[],Closes in 24 min:  See all hours,tel:+421 905 153 047,https://www.facebook.com/NefritDudince/,,,,,1,0,0.0,0.0,1.0,"{'English', 'All languages', 'Slovak (2)'}",ALL
g1183525-d8106034,['https://www.tripadvisor.com/Restaurant_Review-g1183525-d8106034-Reviews-Legend_Pub-Dudince_Banska_Bystrica_Region.html'],"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Dudince', 'Dudince Restaurants', 'Legend Pub']",Legend Pub, Claimed,4.5,"May 19, 2023","Okruzna 436, Dudince 962 71 Slovakia",48.170265,18.887987,#2 of 6 Restaurants in Dudince,#1 of 1 Pizza in Dudince,"['$$ - $$$', 'Pizza', 'Pub']",(20),,,,"Pizza, Pub",[],,"Takeout, Seating, Table Service, Reservations",+ Add hours,tel:+421 908 044 551,"http://legendpub.sk"",""email"":""jtotkovic@gmail.com",,,,,13,4,2.0,0.0,1.0,"{'All languages', 'Russian (2)', 'Slovak (10)', 'English (4)', 'Czech (1)', 'Italian (1)', 'German (2)'}",ALL
g12001570-d21314359,['https://www.tripadvisor.com/Restaurant_Review-g12001570-d21314359-Reviews-Hashtag_Pub_Beer_Burger-Lubica_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Lubica', 'Lubica Restaurants', 'Hashtag Pub Beer & Burger']",Hashtag Pub Beer & Burger, Unclaimed,,,Lubica Slovakia,49.122536,20.441114,,,,,,,,,[],,[],+ Add hours,tel:+421 951 260 595,https://www.facebook.com/Hashtag-pub-417909335444847/?ref=py_c,,,,,0,0,0.0,0.0,0.0,,
g12097843-d10463893,['https://www.tripadvisor.com/Restaurant_Review-g12097843-d10463893-Reviews-Marina_Liptov-Bobrovnik_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Bobrovnik', 'Bobrovnik Restaurants', 'Marina Liptov']",Marina Liptov, Claimed,4.0,"July 25, 2023","140, Bobrovnik 032 23 Slovakia",49.118244,19.479765,#1 of 2 Restaurants in Bobrovnik,#1 of 2 Restaurants in Bobrovnik,"['$$ - $$$', 'International', 'Vegetarian Friendly']",(95),,,₪29 - ₪84,International,['Drinks'],Vegetarian Friendly,"['Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']", Closed now:  See all hours,tel:+421 902 605 605,"http://www.marinaliptov.sk"",""email"":""rezervacie@marinaliptov.sk",bubble_45,bubble_45,bubble_45,,61,15,4.0,5.0,10.0,"{'Polish (4)', 'All languages', 'French (1)', 'German (4)', 'Czech (3)', 'English (24)', 'Dutch (1)', 'Russian (3)', 'Italian (2)', 'Slovak (53)'}",ALL
g12097843-d14772531,['https://www.tripadvisor.com/Restaurant_Review-g12097843-d14772531-Reviews-Salas_Bobrovnik-Bobrovnik_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'Bobrovnik', 'Bobrovnik Restaurants', 'Salas Bobrovnik']",Salas Bobrovnik, Unclaimed,4.0,"July 10, 2023",Bobrovnik 032 23 Slovakia,49.121613,19.477386,#2 of 2 Restaurants in Bobrovnik,#2 of 2 Restaurants in Bobrovnik,"['European', 'Central European']",(8),,,,"European, Central European","Lunch, Dinner",,[], Open now: 10:00 AM - 10:00 PM,tel:+421 908 939 378,"https://www.facebook.com/SalasBobrovnik87/"",""email"":""salasbobrovnik87@gmail.com",,,,,6,0,0.0,0.0,2.0,"{'English (2)', 'Slovak (4)', 'All languages', 'Czech (2)'}",ALL
g12105589-d21295952,['https://www.tripadvisor.com/Restaurant_Review-g12105589-d21295952-Reviews-Restauracia_Belene-GbeLany_Zilina_Region.html'],"['Europe', 'Slovakia', 'Zilina Region', 'GbeLany', 'GbeLany Restaurants', 'Restauracia Belene']",Reštaurácia Belene, Claimed,5.0,"October 29, 2021","Hlavna 140 Château Gbeľany, Gbeľany 013 02 Slovakia",,,#1 of 1 Restaurant in Gbeľany,#1 of 1 International in GbeLany,"['$$ - $$$', 'International']",(4),,,₪42 - ₪126,International,"Lunch, Dinner",,[],Closes in 52 min:  See all hours,tel:+421 41/420 41 41,"https://www.chateaugbelany.com/sk/restauracia-belene"",""email"":""gastro@chateaugbelany.com",,,,,4,0,0.0,0.0,0.0,"{'English (2)', 'All languages', 'Slovak (2)'}",ALL
g12179206-d12707672,['https://www.tripadvisor.com/Restaurant_Review-g1927728-d12707672-Reviews-Alpinka-Svidnik_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Svidnik', 'Svidnik Restaurants', 'Alpinka']",Alpinka, Unclaimed,2.5,"May 3, 2018","Údolie Smrti, Svidnik 08901 Slovakia",49.32639,21.594406,#7 of 7 Restaurants in Svidnik,#7 of 7 Restaurants in Svidnik,,(3),,,,,[],,[],+ Add hours,tel:+421 919 378 374,"https://www.facebook.com/Motorest-Alpinka-420239518152337/"",""email"":""miroslavfurmanek@azet.sk",,,,,0,1,1.0,0.0,1.0,"{'All languages', 'Polish (1)', 'Czech (1)', 'Slovak (1)', 'English'}",ALL
g12193113-d10546535,['https://www.tripadvisor.com/Restaurant_Review-g12193113-d10546535-Reviews-Salas_Kostrin-Klatova_Nova_Ves_Trencin_Region.html'],"['Europe', 'Slovakia', 'Trencin Region', 'Klatova Nova Ves', 'Klatova Nova Ves Restaurants', 'Salas Kostrin']",Salas Kostrin, Unclaimed,4.0,"August 15, 2023","Janova Ves, Klatova Nova Ves 958 44 Slovakia",48.55563,18.317753,#1 of 1 Restaurant in Klatova Nova Ves,#1 of 1 Eastern European in Klatova Nova Ves,"['$$ - $$$', 'Eastern European']",(17),,,,Eastern European,[],,[],+ Add hours,tel:+421 38/542 02 45,"http://www.salas-kostrin.sk/"",""email"":""inaprojs@stonline.sk",bubble_35,bubble_35,bubble_30,,11,0,3.0,1.0,2.0,"{'English (5)', 'All languages', 'Slovak (10)', 'German (1)', 'Czech (1)'}",ALL
g12193351-d10842153,['https://www.tripadvisor.com/Restaurant_Review-g12193351-d10842153-Reviews-Full_House-Novaky_Trencin_Region.html'],"['Europe', 'Slovakia', 'Trencin Region', 'Novaky', 'Novaky Restaurants', 'Full House']",Full House, Claimed,4.0,"May 28, 2019","Namestie SNP 639/22, Novaky 97271 Slovakia",48.71756,18.54225,#1 of 2 Restaurants in Novaky,#1 of 2 Restaurants in Novaky,,(4),,,,,"Breakfast, Lunch, Dinner",,[], Open now: 09:00 AM - 10:00 PM,tel:+421 917 552 201,"http://www.restauraciafullhouse.sk/"",""email"":""info@restauraciafullhouse.sk",,,,,2,1,0.0,0.0,1.0,"{'Slovak (4)', 'English', 'All languages'}",ALL
g12193351-d15237944,['https://www.tripadvisor.com/Restaurant_Review-g12193351-d15237944-Reviews-Koliba_u_Draga-Novaky_Trencin_Region.html'],"['Europe', 'Slovakia', 'Trencin Region', 'Novaky', 'Novaky Restaurants', 'Koliba u Draga']",Koliba u Draga, Unclaimed,2.5,"October 9, 2021","Andreja Hlinku, Novaky 97271 Slovakia",48.72381,18.548567,#2 of 2 Restaurants in Novaky,#1 of 1 European in Novaky,"['$', 'European', 'Slovenian']",(6),,,₪13 - ₪50,"European, Slovenian",[],,[],+ Add hours,tel:+421 905 100 162,"https://www.facebook.com/kolibaudraga/"",""email"":""drago@drago.sk",,,,,1,1,0.0,1.0,3.0,"{'English', 'Slovak (6)', 'All languages'}",ALL
