"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","status","id_destination","price_category","top_tags","type","English","non-English","local"
"g274923-d10041134","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Chilli Ristorante']","Chilli Ristorante","Claimed",3.5,"June 15, 2020","Na Troskach 25 Europa Shopping Center, 1 Poschodie, Banska Bystrica 974 04 Slovakia",48.73002,19.13618,"#62 of 95 Restaurants in Banska Bystrica","#10 of 18 Pizza in Banska Bystrica",12,0,,,"Italian, Pizza",,,,"False","True","https://www.facebook.com/Chilli-pizza-ristoranteBansk%C3%A1-Bystrica-369867643119149",,,,,6,1,0,3,2,"English (2), French (1), Slovak (9)","in rating","g274923-d10041134",,"Italian, Pizza","Restaurants",2,10,9
"g274923-d10069232","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Bistro Limone & Wine']","Bistro Limone & Wine","Claimed",5,"July 13, 2021","Partizanska cesta 83, Banska Bystrica 974 01 Slovakia",48.742012,19.179132,"#22 of 95 Restaurants in Banska Bystrica","#22 of 95 Restaurants in Banska Bystrica",12,0,,"₪21 - ₪63",,"Breakfast, Lunch",,,"True","True","http://www.bistrolimone.sk",,,,,11,1,0,0,0,"English (1), Slovak (10), Italian (1)","in rating","g274923-d10069232","$$ - $$$",,"Restaurants",1,11,10
"g274923-d10199710","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Bernardov dvor']","Bernardov dvor","Claimed",4.5,"May 20, 2023","Dolna 36, Banska Bystrica 974 01 Slovakia",48.733727,19.141756,"#6 of 95 Restaurants in Banska Bystrica","#6 of 95 Restaurants in Banska Bystrica",53,0,,,"European, Central European","Lunch, Dinner","Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Highchairs Available","False","True","http://www.bernardovdvor.sk",45,45,45,,34,14,3,0,2,"English (22), French (1), Polish (1), Slovak (20), Finnish (1), Czech (2), Italian (3), Hungarian (1), German (2)","in rating","g274923-d10199710","$$ - $$$","European, Central European, Vegetarian Friendly","Restaurants",22,31,20
"g274923-d10283378","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Tiffany Favorite Food']","Tiffany Favorite Food","Unclaimed",4.5,"April 24, 2023","Namestie SNP 14, Banska Bystrica 974 01 Slovakia",48.735123,19.143864,"#1 of 1 Quick Bite in Banska Bystrica","#1 of 1 Quick Bites in Banska Bystrica",45,0,,,"Fast Food, European","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Takeout, Seating, Wheelchair Accessible","False","True","https://www.facebook.com/Tiffany-Favorite-Food-1539402882994041",45,40,45,,26,12,5,1,1,"English (18), Portuguese (1), French (1), Dutch (1), Hungarian (1), Czech (1), Spanish (1), Slovak (21)","in rating","g274923-d10283378","$","Quick Bites, Fast Food, European","Quick Bites",18,27,21
"g274923-d10389525","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Restaurant Barumka']","Restaurant Barumka","Unclaimed",2,"June 5, 2019","Partizanska cesta 114, Banska Bystrica 974 01 Slovakia",48.7407,19.17622,"#91 of 95 Restaurants in Banska Bystrica","#35 of 36 European in Banska Bystrica",4,0,,,"European",,,,"False","True","http://www.barumka.sk/",,,,,0,1,0,0,3,"English, Czech (1), Slovak (3)","in rating","g274923-d10389525",,"European","Restaurants",0,4,3
"g274923-d10461315","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Zahrada CNK']","Zahrada CNK","Unclaimed",4,"July 30, 2021","Namestie SNP 16, Banska Bystrica 97401 Slovakia",48.73536,19.14443,"#53 of 95 Restaurants in Banska Bystrica","#15 of 20 Cafe in Banska Bystrica",8,0,,,"Cafe",,,,"False","True","http://www.zahradacnk.sk/kaviaren-v-zahrade/",,50,40,,4,3,0,0,1,"Czech (1), Slovak (1), English (6)","in rating","g274923-d10461315","$$ - $$$","Cafe","Restaurants",6,2,1
"g274923-d1060597","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Olivo Pizza Restaurant']","Olivo Pizza Restaurant","Unclaimed",3.5,"July 7, 2023","Namestie SNP 22, Banska Bystrica 974 01 Slovakia",48.73589,19.14557,"#47 of 95 Restaurants in Banska Bystrica","#7 of 18 Pizza in Banska Bystrica",100,0,,"₪32 - ₪60","Pizza, European","Lunch, Dinner","Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Takeout, Highchairs Available","True","True","https://www.facebook.com/pages/OLIVO-Pizza-Restaurant/145257540025",35,35,35,45,27,27,17,12,17,"Dutch (1), Russian (3), English (41), Finnish (1), Czech (2), Italian (2), Spanish (1), Slovak (43), French (3), German (3)","in rating","g274923-d1060597","$$ - $$$","Pizza, European, Vegetarian Friendly","Restaurants",41,59,43
"g274923-d10771589","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Restaurant Lunter Kuchyna']","Restaurant Lunter Kuchyna","Unclaimed",4,"June 1, 2018","Kollarova 18, Banska Bystrica 97401 Slovakia",48.740704,19.151785,"#56 of 95 Restaurants in Banska Bystrica","#8 of 10 International in Banska Bystrica",6,0,,,"International",,,,"False","True","http://www.lunterkuchyna.sk",,,,,2,2,2,0,0,"Slovak (2), English (4)","in rating","g274923-d10771589","$$ - $$$","International","Restaurants",4,2,2
"g274923-d10807959","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'SOPRANO Restauracia & Pizza']","SOPRANO Restauracia & Pizza","Claimed",2.5,"April 17, 2023","Chabenecká 11, Banska Bystrica 97411 Slovakia",48.75514,19.162489,"#94 of 95 Restaurants in Banska Bystrica","#2 of 2 Soups in Banska Bystrica",10,0,,,"Italian, Pizza, International, Healthy, Soups","Lunch, Dinner, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards","True","True","http://sopranobb.sk",,,,,2,1,1,0,6,"Slovak (7), English (3)","in rating","g274923-d10807959",,"Italian, Pizza, International, Healthy","Restaurants",3,7,7
"g274923-d1139137","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Basta']","Basta","Unclaimed",4,"July 21, 2023","Kapitulska 23, Banska Bystrica 974 01 Slovakia",48.73469,19.15009,"#19 of 95 Restaurants in Banska Bystrica","#3 of 10 International in Banska Bystrica",59,0,,,"European, Central European, International, Eastern European","Dinner, Breakfast, Lunch",,"Reservations, Seating, Serves Alcohol, Table Service, Outdoor Seating, Highchairs Available","True","True","http://www.bastabb.sk/",35,35,35,40,20,23,7,4,5,"Russian (2), Slovak (19), Polish (1), Czech (5), Italian (5), Serbian (1), English (26)","in rating","g274923-d1139137","$$ - $$$","International, European, Eastern European","Restaurants",26,33,19
"g274923-d11664612","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Rozpravkovy dom']","Rozpravkovy dom","Unclaimed",5,"August 14, 2019","Pod Urpinom 16, Banska Bystrica 97401 Slovakia",48.73179,19.15104,"#7 of 8 Coffee & Tea in Banska Bystrica","#7 of 8 Coffee & Tea in Banska Bystrica",1,0,,"₪8 - ₪93","European",,,,"False","True","https://www.facebook.com/rozpravkovydom/",,,,,1,0,0,0,0,"Slovak (1), English","in rating","g274923-d11664612","$$ - $$$","Dessert, European","Coffee & Tea",0,1,1
"g274923-d11809345","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Coffee Beer & Winebar U Kemov']","Coffee Beer & Winebar U Kemov","Unclaimed",3,"November 14, 2022","Namestie SNP 20, Banska Bystrica 97401 Slovakia",48.735817,19.145302,"#81 of 95 Restaurants in Banska Bystrica","#3 of 3 Czech in Banska Bystrica",7,0,,"₪8 - ₪72","Steakhouse, International, European, Czech",,,,"False","True","https://www.facebook.com/ukemov/",,,,,2,2,0,0,3,"Polish (1), Slovak (3), English (3)","in rating","g274923-d11809345","$$ - $$$","Dessert, Steakhouse, International","Restaurants",3,4,3
"g274923-d12318127","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Restaurant Gurman']","Restaurant Gurman","Unclaimed",1,"July 13, 2021","Lazovna 71, Banska Bystrica 974 01 Slovakia",48.74349,19.13898,"#92 of 95 Restaurants in Banska Bystrica","#36 of 36 European in Banska Bystrica",3,0,,,"European",,,,"False","False","http://restauraciagurmanbb.sk/",,,,,0,0,0,0,3,"English (1), Slovak (2)","in rating","g274923-d12318127",,"European","Restaurants",1,2,2
"g274923-d12640065","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Mojasrdcovka Banska Bystrica']","Mojasrdcovka Banska Bystrica","Claimed",4,"September 15, 2020","Namestie SNP 22, Banska Bystrica 97401 Slovakia",48.73563,19.145557,"#1 of 8 Desserts in Banska Bystrica","#1 of 8 Dessert in Banska Bystrica",33,0,,,"Italian",,,,"True","True","http://www.mojasrdcovka.sk",45,45,45,,15,12,4,1,1,"German (1), English (7), Czech (2), Slovak (23)","in rating","g274923-d12640065","$$ - $$$","Dessert, Italian","Desserts",7,26,23
"g274923-d12720763","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'COFFEE FACTORY']","COFFEE FACTORY","Unclaimed",5,"October 21, 2017","Stavebna 1, Banska Bystrica 974 01 Slovakia",48.73939,19.17971,"#5 of 8 Coffee & Tea in Banska Bystrica","#5 of 8 Coffee & Tea in Banska Bystrica",2,0,,,"Cafe","Breakfast, Lunch",,,"True","True","http://www.coffeefactory.sk",,,,,2,0,0,0,0,"Slovak (1), English, Italian (1)","in rating","g274923-d12720763",,"Cafe","Coffee & Tea",0,2,1
"g274923-d12822564","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Grosseto']","Grosseto","Claimed",,,"Kapitana Nalepku 1464/5 Úsvit, Banska Bystrica 97404 Slovakia",48.72895,19.13032,,,0,0,,,,"Lunch, Dinner, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Highchairs Available, Wine and Beer, Free Wifi","True","True","http://www.grosseto.sk/",,,,,0,0,0,0,0,"nan","in rating","g274923-d12822564","$",,,0,0,0
"g274923-d12876407","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Paradox']","Paradox","Unclaimed",5,"August 16, 2019","Namestie SNP 18, Banska Bystrica 97401 Slovakia",48.73542,19.14465,"#40 of 95 Restaurants in Banska Bystrica","#8 of 13 Pub in Banska Bystrica",4,0,,,"Bar, Pub",,,,"False","True","http://www.paradoxbb.sk",,,,,4,0,0,0,0,"English (1), Slovak (3)","in rating","g274923-d12876407","$$$$","Bar, Pub","Restaurants",1,3,3
"g274923-d12959799","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Cartel Coffee Bar & Kitchen']","Cartel Coffee Bar & Kitchen","Claimed",4.5,"September 30, 2022","Kuzmanyho 19, Banska Bystrica 97401 Slovakia",48.73182,19.14112,"#11 of 95 Restaurants in Banska Bystrica","#3 of 5 American in Banska Bystrica",32,0,,"₪21 - ₪126","American, Steakhouse, Cafe, European, Pub","Breakfast, Lunch, Dinner, Late Night, Drinks",,"Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service","True","True","http://www.cartelbb.sk",45,50,45,,26,4,1,0,1,"Slovak (22), French (1), Russian (1), English (6), Czech (2)","in rating","g274923-d12959799","$$ - $$$","American, Steakhouse, Cafe","Restaurants",6,26,22
"g274923-d13133843","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Maya']","Maya","Unclaimed",4.5,"July 8, 2020","Partizanska 24, Banska Bystrica 97401 Slovakia",48.73936,19.15967,"#42 of 95 Restaurants in Banska Bystrica","#5 of 10 International in Banska Bystrica",6,0,,,"Cafe, International, Deli",,,,"False","True","http://Www.mayabb.sk",,,,,4,1,0,1,0,"Slovak (5), English (1)","in rating","g274923-d13133843","$$ - $$$","Cafe, International, Deli","Restaurants",1,5,5
"g274923-d13153384","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Lenna Cafe']","Lenna Cafe","Claimed",,,"Horna 20/A, Banska Bystrica 97401 Slovakia",48.7374,19.14935,,,0,0,,,"Healthy",,,,"False","True","http://www.facebook.com/lennacafe/",,,,,0,0,0,0,0,"nan","in rating","g274923-d13153384","$","Healthy",,0,0,0
"g274923-d13324224","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Streetfoodie']","Streetfoodie","Unclaimed",4.5,"September 8, 2023","Dolna 52, Banska Bystrica 97401 Slovakia",48.733192,19.140497,"#10 of 95 Restaurants in Banska Bystrica","#1 of 4 Asian in Banska Bystrica",25,0,,"₪17 - ₪38","American, Asian, Thai, Pub","Lunch, Dinner",,"Table Service","True","True","http://streetfoodie.sk",50,45,50,,19,5,0,1,0,"Slovak (17), English (7), Czech (1)","in rating","g274923-d13324224","$$ - $$$","American, Asian, Thai","Restaurants",7,18,17
"g274923-d13329994","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Restauracia u Richtara']","Restauracia u Richtara","Claimed",3.5,"October 11, 2023","Namestie SNP 11, Banska Bystrica 97401 Slovakia",48.73473,19.144266,"#28 of 95 Restaurants in Banska Bystrica","#10 of 16 Central European in Banska Bystrica",34,0,,"₪13 - ₪50","European, Eastern European, Central European","Lunch, Dinner",,"Accepts Credit Cards, Table Service, Reservations","True","True","https://restauraciaurichtara.sk",35,40,35,,17,4,6,0,7,"English (8), Russian (1), Slovak (20), Czech (2), Spanish (1), Hungarian (2)","in rating","g274923-d13329994","$$ - $$$","European, Eastern European, Central European","Restaurants",8,26,20
"g274923-d13392915","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Bonjour pancakes']","Bonjour pancakes","Unclaimed",5,"August 29, 2020","Namestie Stefana Moysesa 29, Banska Bystrica 97401 Slovakia",48.737194,19.145817,"#2 of 8 Desserts in Banska Bystrica","#2 of 8 Dessert in Banska Bystrica",10,0,,,"Cafe",,,,"True","True","https://www.facebook.com/Bonjour-palacinky-1398959226984473/",,,,,8,2,0,0,0,"English (2), Slovak (8)","in rating","g274923-d13392915",,"Dessert, Cafe","Desserts",2,8,8
"g274923-d13478254","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Kaviaren Dusok']","Kaviaren Dusok","Unclaimed",5,"February 13, 2019","29 Augusta 37, Banska Bystrica 97411 Slovakia",48.73492,19.15894,"#45 of 95 Restaurants in Banska Bystrica","#13 of 20 Cafe in Banska Bystrica",5,0,,,,,,,"False","True","http://www.kaviarendusok.sk/",,,,,4,1,0,0,0,"Slovak (5), English","in rating","g274923-d13478254",,"Cafe","Restaurants",0,5,5
"g274923-d13543484","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Alanda']","Alanda","Unclaimed",4.5,"September 19, 2018","Dolna 9, Banska Bystrica 974 01 Slovakia",48.734222,19.143564,"#51 of 95 Restaurants in Banska Bystrica","#2 of 3 Contemporary in Banska Bystrica",4,0,,,"Contemporary, Healthy","Breakfast, Lunch",,,"True","True","http://alanda.sk",,,,,3,0,1,0,0,"English (2), Slovak (2)","in rating","g274923-d13543484",,"Contemporary, Healthy","Restaurants",2,2,2
"g274923-d13796464","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Pizza Corona']","Pizza Corona","Unclaimed",4.5,"April 27, 2023","29. Augusta 26, Banska Bystrica 97401 Slovakia",48.73749,19.161755,"#34 of 95 Restaurants in Banska Bystrica","#5 of 15 Italian in Banska Bystrica",10,0,,"₪21 - ₪63","Italian, Pizza",,,,"False","True","http://pizzacorona.sk/",,,,,7,1,1,0,1,"English, Slovak (10)","in rating","g274923-d13796464","$$ - $$$","Italian, Pizza","Restaurants",0,10,10
"g274923-d14043835","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'ZEUS GREEK STREET FOOD']","ZEUS GREEK STREET FOOD","Claimed",4.5,"May 12, 2019","Horná 21, Banska Bystrica 974 01 Slovakia",48.73753,19.14928,"#24 of 95 Restaurants in Banska Bystrica","#24 of 95 Restaurants in Banska Bystrica",10,0,,"₪16 - ₪40","Greek","Lunch, Drinks",,"Seating, Table Service","True","True","http://zeus-greek-street-food.business.site/",,,,,6,4,0,0,0,"English (2), Chinese (Trad.) (1), Slovak (7)","in rating","g274923-d14043835","$$ - $$$","Greek","Restaurants",2,8,7
"g274923-d14110391","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'FAJN Kebab']","FAJN Kebab","Unclaimed",5,"May 11, 2020","Kapitulska 13 Byvaly Thasos, Banska Bystrica 97401 Slovakia",48.73535,19.14709,"#60 of 95 Restaurants in Banska Bystrica","#1 of 1 Turkish in Banska Bystrica",2,0,,"₪13 - ₪17","Turkish",,,,"False","False","https://www.facebook.com/fajnkebab/",,,,,2,0,0,0,0,"English (2)","in rating","g274923-d14110391","$","Turkish","Restaurants",2,0,0
"g274923-d14509522","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Bottova']","Bottova","Unclaimed",5,"August 12, 2023","Jana Bottu 2, Banska Bystrica 97401 Slovakia",48.737926,19.142183,"#9 of 95 Restaurants in Banska Bystrica","#9 of 95 Restaurants in Banska Bystrica",34,0,,,"French, Cafe, British, Wine Bar, Street Food","Breakfast, Lunch",,"Seating, Table Service, Reservations","True","True","https://www.facebook.com/bottova.coffee/",50,50,50,,31,1,1,0,1,"English (8), Czech (2), Slovak (24)","in rating","g274923-d14509522","$$ - $$$","French, Cafe, British","Restaurants",8,26,24
"g274923-d14828706","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Regal Burger Banská Bystrica']","Regal Burger Banská Bystrica","Claimed",4.5,"August 14, 2023","Lazovná 38, Banska Bystrica 97401 Slovakia",48.738876,19.14349,"#5 of 95 Restaurants in Banska Bystrica","#5 of 95 Restaurants in Banska Bystrica",47,0,,"₪13 - ₪55","American, European, Central European, Bar","Lunch, Dinner, Brunch, Late Night, Drinks",,"Delivery, Takeout, Outdoor Seating, Seating, Free Wifi, Accepts Credit Cards, Table Service, Reservations, Parking Available, Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, BYOB, Dog Friendly, Gift Cards Available","True","True","https://www.instagram.com/regalburgerbb/?hl=en",50,50,50,,37,5,2,1,2,"German (4), Hungarian (1), English (20), Spanish (1), Slovak (21)","in rating","g274923-d14828706","$$ - $$$","American, Bar, European","Restaurants",20,27,21
"g274923-d14994554","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Cukraren Emily']","Cukraren Emily","Claimed",5,"January 4, 2020","Tatranska 6, Banska Bystrica 974 11 Slovakia",48.75623,19.1718,"#3 of 8 Desserts in Banska Bystrica","#3 of 8 Dessert in Banska Bystrica",7,0,,,"American, European",,,,"True","True","https://www.facebook.com/Cukr%C3%A1re%C5%88-Emily-849269171861381/",,,,,7,0,0,0,0,"Slovak (6), English (1)","in rating","g274923-d14994554","$","Dessert, American, European","Desserts",1,6,6
"g274923-d15011047","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Spezax Caffe']","Spezax Caffe","Unclaimed",3.5,"March 6, 2023","Dolna 21, Banska Bystrica 97401 Slovakia",48.733383,19.143002,"#43 of 95 Restaurants in Banska Bystrica","#43 of 95 Restaurants in Banska Bystrica",13,0,,,,"Breakfast, Lunch, Dinner",,,"True","True","http://sk-sk.facebook.com/Spezax-Caffe-471665019666047/",,,,,7,1,1,2,2,"Slovak (10), English (3)","in rating","g274923-d15011047","$$ - $$$",,"Restaurants",3,10,10
"g274923-d15023954","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Banska Bystrica', 'Banska Bystrica Restaurants', 'Pizzeria Romanca']","Pizzéria Romanca - CLOSED","Unclaimed",,,"Kapitulská 21, Banska Bystrica 974 01 Slovakia",48.73483,19.14805,,,0,0,,,"Italian, Pizza, Cafe, Soups",,,,"False","True",,,,,,0,0,0,0,0,"nan","closed","g274923-d15023954",,"Italian, Pizza, Cafe, Soups",,0,0,0
