id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g294452-d10831191,['https://www.tripadvisor.com/Restaurant_Review-g294452-d10831191-Reviews-Pchela_Bee-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Pchela (Bee)']",Pchela (Bee), Unclaimed,4.5,"March 7, 2020","15, Angel Kanchev Street, Sofia 1000 Bulgaria",42.69162,23.3222,"#617 of 1,226 Restaurants in Sofia","#617 of 1,226 Restaurants in Sofia",['$'],(5),,,,,"Breakfast, Lunch, Dinner",,[], Closed now:  See all hours,,"http://www.pchela-bg.net/%D1%81%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D0%B8/"",""email"":""pchela_97@abv.bg",,,,,3,2.0,0.0,0.0,0.0,"{'English (4)', 'Japanese (1)', 'All languages'}",ALL
g294452-d10833804,['https://www.tripadvisor.com/Restaurant_Review-g294452-d10833804-Reviews-Sushi_King-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Sushi King']",Sushi King, Unclaimed,3.5,"June 1, 2023","ul.D-r Atanas Moskov 4, Sofia 1712 Bulgaria",42.63503,23.3754,"#1,123 of 1,226 Restaurants in Sofia","#1,123 of 1,226 Restaurants in Sofia",,(3),,,,,"Lunch, Dinner",,[], Closed now:  See all hours,tel:+359 87 683 8166,http://sushiking.bg/,,,,,2,0.0,0.0,0.0,1.0,"{'English (3)', 'All languages'}",ALL
g294452-d10834127,['https://www.tripadvisor.com/Restaurant_Review-g294452-d10834127-Reviews-DABOV_Specialty_Coffee_1_Luben_Karavelov-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'DABOV Specialty Coffee 1 - Luben Karavelov']",DABOV Specialty Coffee 1 - Luben Karavelov, Claimed,5.0,"August 26, 2023","Lyuben Karavelov 58, Sofia 1142 Bulgaria",42.685726,23.324415,#5 of 70 Coffee & Tea in Sofia,#5 of 70 Coffee & Tea in Sofia,"['$$ - $$$', 'Cafe']",(55),,,₪7 - ₪65,Cafe,[],,"Seating, Table Service", Closed now:  See all hours,tel:+359 88 247 7000,"http://dabov.coffee/"",""email"":""pm@dabov.bg",bubble_50,bubble_50,bubble_50,,54,0.0,1.0,0.0,0.0,"{'English (54)', 'Spanish (1)', 'All languages'}",ALL
g294452-d10901233,['https://www.tripadvisor.com/Restaurant_Review-g294452-d10901233-Reviews-Furna-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Furna']",Furna, Claimed,4.5,"October 7, 2023","3 Stefan Stambolov Blvd., Sofia 1303 Bulgaria",42.699135,23.316372,#1 of 70 Coffee & Tea in Sofia,#1 of 70 Coffee & Tea in Sofia,"['$', 'Bakeries', 'Cafe', 'Fast Food']",(534),Travelers' Choice2023,,,"Fast Food, Cafe, Fusion, Healthy","Breakfast, Lunch, Brunch, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Takeout', 'Outdoor Seating', 'Buffet', 'Seating', 'Street Parking', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Discover', 'Accepts Credit Cards']", Closed now:  See all hours,tel:+359 89 449 6659,"http://furna.bg"",""email"":""mmmm@furna.bg",bubble_50,bubble_45,bubble_45,,451,46.0,27.0,4.0,6.0,"{'German (27)', 'Swedish (1)', 'Polish (4)', 'Chinese (Sim.) (10)', 'English (342)', 'Japanese (2)', 'All languages', 'Chinese (Trad.) (9)', 'Turkish (3)', 'Arabic (1)', 'Italian (78)', 'Dutch (17)', 'Spanish (14)', 'Russian (3)', 'Portuguese (1)', 'Hebrew (16)', 'Greek (15)', 'Serbian (1)', 'French (7)'}",ALL
g294452-d1091928,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1091928-Reviews-Donna-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Donna']",Donna, Unclaimed,,,"ul.Golo bardo 3, Sofia 1407 Bulgaria",42.67025,23.31564,,,['Italian'],,,,,Italian,Breakfast,,"Takeout, Reservations",+ Add hours,tel:+359 87 863 6581,,,,,,0,0.0,0.0,0.0,0.0,,
g294452-d1096878,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1096878-Reviews-Veshticite-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Veshticite']",Veshticite, Unclaimed,2.0,"February 27, 2009","9, Shipka Str., Sofia Bulgaria",42.69256,23.3436,"#1,128 of 1,226 Restaurants in Sofia",#25 of 26 Soups in Sofia,"['$$ - $$$', 'European', 'Soups', 'Eastern European']",(1),,,₪40 - ₪60,"European, Soups, Eastern European",[],,Outdoor Seating,+ Add hours,tel:+359 2 946 1842,,,,,,0,0.0,0.0,1.0,0.0,"{'English (1)', 'All languages'}",ALL
g294452-d1101299,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1101299-Reviews-Mediterraneo-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Mediterraneo']",Mediterraneo, Claimed,4.0,"August 14, 2023","9B, Oborishte street, Sofia Bulgaria",42.695618,23.337015,"#139 of 1,226 Restaurants in Sofia",#106 of 469 European in Sofia,"['$$ - $$$', 'Italian', 'Mediterranean', 'European']",(169),,,₪40 - ₪60,"Italian, Mediterranean, European","['Lunch', 'Dinner', 'Late Night']","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service']", Closed now:  See all hours,tel:+359 2 944 9582,http://www.mediterraneo.bg,bubble_40,bubble_40,bubble_40,bubble_45,77,55.0,13.0,12.0,12.0,"{'Spanish (6)', 'Slovak (1)', 'English (133)', 'Russian (1)', 'Italian (9)', 'French (8)', 'All languages', 'Dutch (1)', 'German (9)', 'Turkish (1)'}",ALL
g294452-d1103384,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1103384-Reviews-Golden_Nero-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Golden Nero']",Golden Nero, Claimed,4.0,"January 3, 2022","bul.Vitosha 180, Sofia 1408 Bulgaria",42.67782,23.30982,"#301 of 1,226 Restaurants in Sofia",#72 of 187 Mediterranean in Sofia,"['$$ - $$$', 'Italian', 'Pizza', 'Mediterranean']",(95),,,₪40 - ₪60,"Italian, Pizza, Mediterranean, European","['Lunch', 'Dinner']","Vegetarian Friendly, Gluten Free Options","['Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Table Service']", Closed now:  See all hours,tel:+359 2 953 1001,http://goldennero.com/,bubble_40,bubble_40,bubble_40,bubble_50,58,11.0,5.0,12.0,9.0,"{'Spanish (1)', 'Italian (6)', 'Russian (3)', 'Swedish (1)', 'Hebrew (1)', 'French (3)', 'English (80)', 'All languages'}",ALL
g294452-d1104344,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1104344-Reviews-Peperudata-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Peperudata']",Peperudata - CLOSED, Unclaimed,3.0,"November 24, 2014","Maragidik 48 str, Sofia Bulgaria",42.69246,23.36022,,,"['$$ - $$$', 'International']",(1),,,,,[],,[],,,,,,,,0,0.0,1.0,0.0,0.0,"{'Russian (1)', 'English', 'All languages'}",ALL
g294452-d1109902,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1109902-Reviews-Kumbare-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Kumbare']",Kumbare, Unclaimed,3.0,"October 29, 2022","ul.Saborna 14, Sofia 1000 Bulgaria",42.696552,23.322994,"#1,081 of 1,226 Restaurants in Sofia",#176 of 187 Mediterranean in Sofia,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(52),,,,"Mediterranean, Greek, Seafood, European","Lunch, Dinner",,"Reservations, Seating, Serves Alcohol, Outdoor Seating, Table Service",+ Add hours,,http://kumbare.com/en/,bubble_35,bubble_30,bubble_25,bubble_30,9,10.0,17.0,6.0,10.0,"{'German (1)', 'English (43)', 'Russian (1)', 'Italian (7)', 'All languages'}",ALL
g294452-d1115306,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1115306-Reviews-Niagara-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Niagara']",Niagara, Claimed,4.0,"January 6, 2022","ul.Doyran 2, Sofia 1612 Bulgaria",42.678917,23.290842,"#230 of 1,226 Restaurants in Sofia","#230 of 1,226 Restaurants in Sofia","['$$$$', 'European', 'Eastern European', 'Vegetarian Friendly']",(76),,,₪161 - ₪640,"European, Eastern European","['Lunch', 'Dinner']","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Free Wifi', 'Table Service', 'Parking Available', 'Highchairs Available']",+ Add hours,tel:+359 89 986 3380,http://www.niagarabg.com,bubble_40,bubble_45,bubble_40,bubble_40,41,15.0,6.0,5.0,9.0,"{'Turkish (2)', 'Greek (1)', 'Italian (1)', 'German (1)', 'Swedish (2)', 'English (66)', 'French (1)', 'Russian (2)', 'All languages'}",ALL
g294452-d11180497,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11180497-Reviews-Tom_s_Place-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', ""Tom's Place""]",Tom's Place, Claimed,5.0,"March 21, 2023","ulitsa Sheynovo 2, Sofia 1504 Bulgaria",42.69251,23.33697,"#130 of 1,226 Restaurants in Sofia",#97 of 469 European in Sofia,"['$$ - $$$', 'Irish', 'Bar', 'European']",(36),,,,"Irish, Bar, European, Pub","Breakfast, Lunch, Dinner",Vegetarian Friendly,"['Reservations', 'Seating', 'Serves Alcohol', 'Takeout', 'Wheelchair Accessible', 'Table Service']", Closed now:  See all hours,tel:+359 87 955 0103,https://www.facebook.com/MusicWineArtHouse/,bubble_45,bubble_50,bubble_45,,31,3.0,2.0,0.0,0.0,"{'All languages', 'English (36)'}",ALL
g294452-d11434837,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11434837-Reviews-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Мерак']",Мерак, Unclaimed,4.0,"October 16, 2021","East Samokov14, Sofia 1113 Bulgaria",42.66961,23.35802,"#384 of 1,226 Restaurants in Sofia",#93 of 214 Eastern European in Sofia,"['$', 'Eastern European', 'Vegetarian Friendly', 'Vegan Options']",(27),,,,Eastern European,"Lunch, Dinner","Vegetarian Friendly, Vegan Options","['Reservations', 'Seating', 'Table Service', 'Takeout', 'Serves Alcohol']", Closed now:  See all hours,tel:+359 87 780 1817,http://bashmerak.com/,bubble_50,bubble_35,bubble_45,,12,8.0,3.0,0.0,4.0,"{'English (26)', 'Italian (1)', 'All languages'}",ALL
g294452-d11444347,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11444347-Reviews-Sterling_Club-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Sterling Club']",Sterling Club, Unclaimed,5.0,"November 1, 2019","Exarch Yosiv 103, Sofia 1000 Bulgaria",42.700554,23.332188,"#556 of 1,226 Restaurants in Sofia",#72 of 144 Pub in Sofia,"['$', 'Bar', 'European', 'Pub']",(5),,,₪21 - ₪42,"Bar, European, Pub",[],,[],+ Add hours,tel:+359 98 837 7433,https://www.facebook.com/Sterlingclub.bg/,,,,,4,1.0,0.0,0.0,0.0,"{'English (4)', 'Italian (1)', 'All languages'}",ALL
g294452-d11500614,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11500614-Reviews-MetroPizza-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'MetroPizza']",MetroPizza, Unclaimed,4.5,"June 6, 2023","Badnina Street 10 Mladost 3, Sofia 1712 Bulgaria",42.64681,23.38345,"#415 of 1,226 Restaurants in Sofia","#415 of 1,226 Restaurants in Sofia","['$', 'Italian']",(7),,,,Italian,"Breakfast, Lunch, Dinner",,[], Closed now:  See all hours,tel:+359 87 931 1009,http://metropizza.weebly.com/,,,,,6,0.0,1.0,0.0,0.0,"{'German (1)', 'English (6)', 'All languages'}",ALL
g294452-d11512760,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11512760-Reviews-Baker_Brothers-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Baker Brothers']",Baker Brothers, Claimed,4.5,"April 7, 2023","Garitage Park, Sofia 1000 Bulgaria",42.70223,23.328949,#12 of 39 Bakeries in Sofia,#12 of 39 Bakeries in Sofia,"['$$ - $$$', 'Bakeries', 'Cafe', 'International']",(33),,,,"Cafe, International, Fusion, Healthy","Breakfast, Brunch, Lunch, Dinner",Vegetarian Friendly,"['Takeout', 'Wheelchair Accessible', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Serves Alcohol', 'Accepts Credit Cards', 'Dog Friendly']", Closed now:  See all hours,,"http://www.facebook.com/bakerbrothersbg/"",""email"":""office@bakerbrothers.bg",bubble_50,bubble_50,bubble_50,,29,0.0,2.0,2.0,0.0,"{'English (33)', 'All languages'}",ALL
g294452-d1155002,['https://www.tripadvisor.com/Restaurant_Review-g294452-d1155002-Reviews-Cactus-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Cactus']",Cactus, Claimed,4.0,"September 6, 2023","ul.Hristo Belchev 20 ul.Solunska 14, Sofia 1000 Bulgaria",42.692654,23.321033,"#58 of 1,226 Restaurants in Sofia",#18 of 171 International in Sofia,"['$$ - $$$', 'International', 'Mediterranean', 'Vegetarian Friendly']",(422),,,,"International, Mediterranean","Lunch, Dinner, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Delivery', 'Takeout', 'Outdoor Seating', 'Seating', 'Television', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Discover', 'Reservations', 'Accepts Credit Cards', 'Table Service', 'Non-smoking restaurants']", Open now: 12:00 AM - 11:00 PM,tel:+359 2 986 7431,"http://cactus.bg"",""email"":""manchev@cactus.bg",bubble_40,bubble_40,bubble_40,bubble_35,186,136.0,61.0,15.0,24.0,"{'Greek (6)', 'Polish (1)', 'Spanish (12)', 'English (294)', 'Dutch (6)', 'Italian (68)', 'Portuguese (2)', 'German (8)', 'Hebrew (3)', 'Russian (4)', 'French (15)', 'Turkish (1)', 'Norwegian (2)', 'All languages'}",ALL
g294452-d11595127,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11595127-Reviews-Be_Cafe-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Be Cafe']",Be Cafe, Unclaimed,,,"3, Professor Boyan Kamenov Street, Sofia 1700 Bulgaria",42.659164,23.351559,,,"['$', 'International', 'Healthy']",,,,,,[],,[],+ Add hours,,"http://muzeiko.com/en/pages/coffee-17.html"",""email"":""muzeiko@muzeiko.bg",,,,,0,0.0,0.0,0.0,0.0,,
g294452-d11622092,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11622092-Reviews-Laila-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Laila']",Laila, Unclaimed,3.5,"January 15, 2020","91A alexaknder Malinov Blvd, Sofia 1712 Bulgaria",42.631073,23.373844,"#473 of 1,226 Restaurants in Sofia",#82 of 117 Central European in Sofia,"['$$ - $$$', 'European', 'Central European']",(35),,,,"European, Central European","Lunch, Dinner",,"Reservations, Serves Alcohol, Table Service, Seating", Closed now:  See all hours,tel:+359 89 565 5755,http://www.laila-bg.com/,bubble_35,bubble_35,bubble_35,,13,10.0,5.0,3.0,4.0,"{'Greek (1)', 'All languages', 'English (34)'}",ALL
g294452-d11648547,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11648547-Reviews-Caspian_Restaurant-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Caspian Restaurant']",Caspian Restaurant, Claimed,,,"Acad.Metodi Popov St 24a, Sofia 1113 Bulgaria",42.67338,23.34912,,,"['$$ - $$$', 'Middle Eastern', 'Persian']",,,,,,[],,[],+ Add hours,tel:+359 87 966 6629,"http://www.caspianrestaurant.bg"",""email"":""caspian_restaurant@yahoo.com",,,,,0,0.0,0.0,0.0,0.0,,
g294452-d11651569,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11651569-Reviews-Byblos-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Byblos']",Byblos, Unclaimed,,,"NY Vaptsarov 25A, Sofia 1407 Bulgaria",42.72372,23.53312,,,"['$$ - $$$', 'French', 'Lebanese', 'Mediterranean']",,,,,,[],,[],+ Add hours,tel:+359 88 748 4823,,,,,,0,0.0,0.0,0.0,0.0,,
g294452-d11664528,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11664528-Reviews-Chuchura_Stranopriemnitsa_Restaurant-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Chuchura Stranopriemnitsa Restaurant']",Chuchura Stranopriemnitsa Restaurant - CLOSED, Unclaimed,4.5,"August 9, 2017","Bul.Hristo Botev 90, Sofia 1303 Bulgaria",42.70189,23.31677,,,,(3),,,,,[],,[],,tel:+359 2 931 2179,,,,,,2,1.0,0.0,0.0,0.0,"{'Italian (1)', 'Spanish (1)', 'English (1)', 'All languages'}",ALL
g294452-d11665419,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11665419-Reviews-Ranchero_Steakhouse_by_Bodega-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Ranchero Steakhouse by Bodega']",Ranchero Steakhouse by Bodega, Claimed,2.5,"May 2, 2019","6 Nikola Vaptsarov Blvd, Sofia 1407 Bulgaria",42.665638,23.319052,"#1,193 of 1,226 Restaurants in Sofia",#112 of 113 Barbecue in Sofia,"['$$ - $$$', 'Barbecue']",(43),,,,Barbecue,"Lunch, Dinner",,"Reservations, Seating, Serves Alcohol, Table Service, Live Music", Closed now:  See all hours,tel:+359 89 911 5055,"http://www.ranchero.bg/"",""email"":""bodegarancherosteakhouse@gmail.com",bubble_30,bubble_35,bubble_30,,6,9.0,6.0,12.0,10.0,"{'Russian (1)', 'Spanish (1)', 'All languages', 'English (41)'}",ALL
g294452-d11665946,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11665946-Reviews-Staria_Chinar_Sofia-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Staria Chinar - Sofia']",Staria Chinar - Sofia, Claimed,4.5,"October 15, 2023","Knyaz Al.Dondukov Blvd 71, Sofia 1000 Bulgaria",42.69904,23.336851,"#8 of 1,226 Restaurants in Sofia","#8 of 1,226 Restaurants in Sofia","['$$ - $$$', 'Barbecue', 'European', 'Eastern European']",(199),Travelers' Choice2023,,₪13 - ₪64,"Barbecue, European, Eastern European, Central European","['Lunch', 'Dinner', 'Brunch']","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Wine and Beer', 'Table Service', 'Full Bar', 'Free Wifi']", Closed now:  See all hours,tel:+359 88 745 5050,"http://www.stariachinar.com/"",""email"":""sofia@stariachinar.com",bubble_45,bubble_45,bubble_45,,145,40.0,9.0,4.0,1.0,"{'Polish (1)', 'Japanese (1)', 'Danish (1)', 'Spanish (14)', 'Russian (1)', 'German (7)', 'English (123)', 'French (11)', 'Hebrew (3)', 'Greek (4)', 'All languages', 'Italian (26)', 'Dutch (7)'}",ALL
g294452-d11667982,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11667982-Reviews-Pizza_Restaurant_And_BBQ_Niagara-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Pizza - Restaurant And BBQ Niagara']",Pizza - Restaurant And BBQ Niagara, Claimed,4.0,"August 16, 2021","140 Tsar Simeon Str., Sofia 1303 Bulgaria",42.70242,23.31605,"#528 of 1,226 Restaurants in Sofia",#66 of 113 Barbecue in Sofia,"['$$ - $$$', 'Italian', 'Pizza', 'Barbecue']",(15),,,,"Italian, Barbecue, Greek, Grill, Healthy, Pizza",Dinner,,"Reservations, Seating, Table Service",+ Add hours,tel:+359 2 832 5189,http://simeon.pizza-niagara.com/about.php?lang=2,bubble_40,bubble_40,bubble_35,,9,2.0,1.0,0.0,3.0,"{'English (9)', 'French (3)', 'Italian (3)', 'All languages'}",ALL
g294452-d11670784,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11670784-Reviews-Green_Deli_Cafe_Rakovski-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Green Deli Cafe - Rakovski']",Green Deli Cafe - Rakovski, Unclaimed,4.0,"November 12, 2020","Ulitsa Georgi S. Rakovski 165, Sofia Bulgaria",42.689934,23.323332,#29 of 70 Coffee & Tea in Sofia,#29 of 70 Coffee & Tea in Sofia,"['$', 'Cafe', 'Vegetarian Friendly', 'Vegan Options']",(21),,,,Cafe,"Breakfast, Lunch, Dinner","Vegetarian Friendly, Vegan Options","['Takeout', 'Wheelchair Accessible']", Closed now:  See all hours,tel:+359 87 925 6565,http://greendelicafe.com,bubble_45,bubble_45,bubble_45,,9,10.0,0.0,2.0,0.0,"{'Italian (4)', 'English (15)', 'French (1)', 'Dutch (1)', 'All languages'}",ALL
g294452-d11679590,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11679590-Reviews-Phoenicia-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Phoenicia']",Phoenicia, Unclaimed,4.0,"December 14, 2018","Ulica Osogovo Zona B-5, Sofia 1303 Bulgaria",42.69767,23.30746,"#800 of 1,226 Restaurants in Sofia",#3 of 5 Lebanese in Sofia,"['Lebanese', 'Mediterranean']",(5),,,,"Lebanese, Mediterranean",[],,[],+ Add hours,,"http://phoeniciabg.com/%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82%D0%B8"",""email"":""restorant_phoenicia@abv.bg",,,,,3,1.0,0.0,0.0,1.0,"{'English (5)', 'All languages'}",ALL
g294452-d11680249,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11680249-Reviews-Bellavita-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Bellavita']",Bellavita, Unclaimed,5.0,"May 8, 2018","ul.D-r Lyuben Rusev 6, Sofia 1113 Bulgaria",42.66911,23.36443,"#714 of 1,226 Restaurants in Sofia",#168 of 275 Italian in Sofia,"['$', 'Italian', 'Mediterranean']",(3),,,₪13 - ₪65,"Italian, Mediterranean","Lunch, Dinner",,[], Closed now:  See all hours,tel:+359 89 506 5145,,,,,,3,0.0,0.0,0.0,0.0,"{'Italian (2)', 'English (1)', 'All languages'}",ALL
g294452-d11702290,['https://www.tripadvisor.com/Restaurant_Review-g294452-d11702290-Reviews-Restaurant_Silhouette-Sofia_Sofia_Region.html'],"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Restaurant ""Silhouette""']","Restaurant ""Silhouette""", Unclaimed,3.5,"September 10, 2023","ul.Dragalevska 1, Sofia 1407 Bulgaria",42.67084,23.32133,"#825 of 1,226 Restaurants in Sofia",#25 of 30 Japanese in Sofia,"['$$ - $$$', 'Japanese', 'Seafood', 'Sushi']",(23),,,,"Japanese, Seafood, Sushi, Asian","Lunch, Dinner",,"Reservations, Table Service", Closed now:  See all hours,tel:+359 88 779 5656,http://www.facebook.com/Restaurant.Silhouette,bubble_35,bubble_40,bubble_35,,12,2.0,1.0,2.0,6.0,"{'French (1)', 'English (12)', 'Italian (7)', 'Chinese (Trad.) (1)', 'All languages', 'Hebrew (2)'}",ALL
