,id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
1153,g186470-d5484627,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5484627-Reviews-Obento_Japanese_Express-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Obento Japanese Express']",Obento Japanese Express, Unclaimed,4.0,"August 19, 2023","17 Royal Avenue, Belfast BT1 1FB Northern Ireland",54.599922,-5.930703,#41 of 172 Quick Bites in Belfast,#41 of 172 Quick Bites in Belfast,"['$', 'Quick Bites', 'Japanese', 'Sushi']",(86),,,,"Japanese, Sushi, Asian, Fusion","Lunch, Dinner",Vegetarian Friendly,"['Takeout', 'Seating']", Closed now:  See all hours,tel:+44 28 9031 5054,"https://www.facebook.com/ObentoJapaneseExpress/"",""email"":""obentobelfast@hotmail.com",bubble_40,bubble_40,bubble_40,bubble_35,36,24,9.0,6.0,11.0,"{'Italian (1)', 'French (2)', 'All languages', 'Norwegian (1)', 'Portuguese (1)', 'English (81)'}",ALL
1154,g186470-d5487734,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5487734-Reviews-Thyme-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Thyme']",Thyme, Unclaimed,3.5,"May 28, 2022","2A Queens Road Premier Inn Belfast Titanic Quarter & City Airport, Belfast BT3 9DT Northern Ireland",54.60418,-5.91213,#345 of 689 Restaurants in Belfast,#345 of 689 Restaurants in Belfast,"['$$ - $$$', 'British', 'Vegetarian Friendly']",(84),,,,British,"Breakfast, Lunch, Dinner",Vegetarian Friendly,"['Reservations', 'Seating', 'Parking Available', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Table Service']",+ Add hours,tel:+44 871 527 9210,http://www.premierinn.com/en/hotel/BELTIT/belfast-titanic-quarter,bubble_35,bubble_35,bubble_35,,26,26,19.0,6.0,7.0,"{'Italian (1)', 'All languages', 'Dutch (1)', 'French (1)', 'English (81)'}",ALL
1155,g186470-d5562855,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5562855-Reviews-Sawers_Belfast_Ltd-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Sawers Belfast Ltd']",Sawers Belfast Ltd, Claimed,4.5,"September 4, 2023","College Street 5-6 Fountain Centre, Belfast BT1 6ES Northern Ireland",54.598083,-5.932236,#9 of 172 Quick Bites in Belfast,#9 of 172 Quick Bites in Belfast,"['$$ - $$$', 'Specialty Food Market', 'European', 'Deli']",(197),,,,"European, Deli","Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Takeout', 'Outdoor Seating', 'Seating', 'Accepts Credit Cards']", Open now: 09:00 AM - 05:30 AM,tel:+44 28 9032 2021,"http://www.sawersbelfast.com"",""email"":""sawersltd@gmail.com",bubble_45,bubble_40,bubble_40,bubble_40,138,34,9.0,6.0,10.0,"{'Italian (1)', 'All languages', 'English (187)', 'French (3)', 'Portuguese (1)', 'Spanish (5)'}",ALL
1156,g186470-d5583479,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5583479-Reviews-Beatties_Traditional_Fish_Chips-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Beatties Traditional Fish & Chips']",Beatties Traditional Fish & Chips, Unclaimed,3.0,"November 11, 2022","222 Tates Avenue, Belfast BT12 6NB Northern Ireland",54.58497,-5.95599,#632 of 689 Restaurants in Belfast,#632 of 689 Restaurants in Belfast,['$'],(13),,,,,"Lunch, Dinner",,[], Closed now:  See all hours,tel:+44 28 9032 7222,https://www.facebook.com/Beatties-Traditional-Fish-Chips-1808617546045509/,,,,,4,0,1.0,5.0,3.0,"{'All languages', 'English (13)'}",ALL
1157,g186470-d5599122,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5599122-Reviews-Sea_Fry-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Sea Fry']",Sea Fry, Claimed,4.0,"July 5, 2023","70 Knockbreda Road, Belfast BT6 0JB Northern Ireland",54.57168,-5.90682,#397 of 689 Restaurants in Belfast,#196 of 272 British in Belfast,"['$', 'Fast Food', 'British']",(31),,,,"British, Fast Food","Lunch, Dinner",,Takeout, Closed now:  See all hours,tel:+44 28 9064 0867,,bubble_40,bubble_50,bubble_45,,19,5,2.0,1.0,4.0,"{'All languages', 'English (31)'}",ALL
1158,g186470-d5602518,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5602518-Reviews-Jimmy_Brown_s-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', ""Jimmy Brown's""]",Jimmy Brown's - CLOSED, Unclaimed,,,"1 James Street South, Belfast BT2 8DN Northern Ireland",54.595524,-5.93039,,,,(0),,,,,[],,[],,tel:+44 28 9031 9285,,,,,,0,0,0.0,0.0,0.0,,
1159,g186470-d5612511,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5612511-Reviews-Yardbird-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Yardbird']",Yardbird, Claimed,4.0,"October 15, 2023","3 54 Hill Street, Belfast BT1 2LB Northern Ireland",54.601673,-5.926161,#69 of 689 Restaurants in Belfast,#69 of 689 Restaurants in Belfast,"['$$ - $$$', 'Bar', 'Barbecue', 'Gluten Free Options']",(498),Travelers' Choice2023,,,"Bar, Barbecue","Lunch, Dinner, Late Night",Gluten Free Options,"['Takeout', 'Reservations', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Live Music']", Closed now:  See all hours,tel:+44 28 9024 3712,http://www.thedirtyonion.com/menu,bubble_45,bubble_45,bubble_45,bubble_45,258,148,56.0,20.0,16.0,"{'English (471)', 'All languages', 'Danish (1)', 'Chinese (Trad.) (2)', 'Russian (1)', 'Italian (6)', 'French (3)', 'Dutch (3)', 'Portuguese (1)', 'Greek (1)', 'German (3)', 'Spanish (7)'}",ALL
1160,g186470-d5615946,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5615946-Reviews-The_Original_Istanbul_Kebabs-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'The Original Istanbul Kebabs']",The Original Istanbul Kebabs, Unclaimed,2.5,"January 30, 2019","145 Ormeau Road, Belfast BT7 1SL Northern Ireland",54.586094,-5.923515,#624 of 689 Restaurants in Belfast,#5 of 7 Middle Eastern in Belfast,['Middle Eastern'],(4),,,,Middle Eastern,[],,[],+ Add hours,tel:+44 28 9033 2452,,,,,,1,0,1.0,0.0,2.0,"{'Russian (1)', 'All languages', 'English (3)'}",ALL
1161,g186470-d5616074,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5616074-Reviews-Mario_s_Pizza-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', ""Mario's Pizza""]",Mario's Pizza, Claimed,4.0,"December 17, 2022","410 Woodstock Road, Belfast BT6 9DQ Northern Ireland",54.58708,-5.89999,#75 of 172 Quick Bites in Belfast,#75 of 172 Quick Bites in Belfast,"['$', 'Quick Bites', 'Pizza', 'Fast Food']",(17),,,,"Pizza, Fast Food",Dinner,Vegetarian Friendly,"['Delivery', 'Takeout', 'Wheelchair Accessible']", Open now: 4:30 PM - 11:30 AM,tel:+44 28 9046 6477,"http://www.mariosbelfast.co.uk"",""email"":""m.gilannejad@sky.com",,,,,8,4,1.0,2.0,2.0,"{'English (16)', 'Polish (1)', 'All languages'}",ALL
1162,g186470-d5768825,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5768825-Reviews-The_Captain_s_Table-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', ""The Captain's Table""]",The Captain's Table, Claimed,3.5,"April 18, 2023","11 Carnmoney Road, Belfast BT36 6HL Northern Ireland",54.67122,-5.95734,#117 of 172 Quick Bites in Belfast,#117 of 172 Quick Bites in Belfast,"['$', 'Quick Bites', 'Fast Food']",(80),,,,Fast Food,"Brunch, Lunch, Dinner",,"Takeout, Seating, Table Service, Delivery",+ Add hours,tel:+44 28 9083 2265,https://www.thecaptainstablebelfast.com/,bubble_35,bubble_35,bubble_30,,28,21,5.0,6.0,20.0,"{'All languages', 'English (80)'}",ALL
1163,g186470-d5768944,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5768944-Reviews-Truffles_Coffee_Shop-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Truffles Coffee Shop']",Truffles Coffee Shop, Unclaimed,4.5,"September 7, 2023","63 Belmont Road, Belfast BT4 2AA Northern Ireland",54.600254,-5.876094,#238 of 689 Restaurants in Belfast,#238 of 689 Restaurants in Belfast,"['$', 'Cafe', 'British', 'Vegetarian Friendly']",(49),,,,"Cafe, British","Breakfast, Lunch, Brunch",Vegetarian Friendly,"['Takeout', 'Seating', 'Highchairs Available', 'Wheelchair Accessible']", Closed now:  See all hours,tel:+44 28 9047 1405,https://www.facebook.com/Truffles-Coffee-Shop-385581574893278/,bubble_45,bubble_45,bubble_45,,30,14,4.0,0.0,1.0,"{'All languages', 'English (49)'}",ALL
3615,g186470-d5769060,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5769060-Reviews-Espresso_Elements-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Espresso Elements']",Espresso Elements, Unclaimed,4.0,"June 12, 2022","370A Lisburn Road, Belfast BT9 6GL Northern Ireland",54.572884,-5.959033,#31 of 97 Coffee & Tea in Belfast,#31 of 97 Coffee & Tea in Belfast,"['$$ - $$$', 'Cafe', 'Vegetarian Friendly']",(33),,,,Cafe,"Breakfast, Lunch",Vegetarian Friendly,"['Seating', 'Wheelchair Accessible']", Closed now:  See all hours,tel:+44 28 9066 6343,http://espressoelements.co.uk,bubble_40,bubble_45,bubble_40,bubble_40,18,6,5.0,3.0,1.0,"{'All languages', 'English (33)'}",ALL
1164,g186470-d5771242,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5771242-Reviews-Subway-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Subway']",Subway - CLOSED, Unclaimed,3.5,"September 29, 2018","4 Connswater Link Unit A1, Belfast BT5 5DL Northern Ireland",54.595566,-5.890195,,,,(7),,,,,"Breakfast, Lunch",,[],,tel:+44 28 9045 4729,https://restaurants.subway.com/united-kingdom/ni/belfast/connswater-shopping-centre?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=45259&utm_campaign=evergreen-2020&y_source=1_MTQ5MjcxMjYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,4,1,0.0,0.0,2.0,"{'English (7)', 'All languages'}",ALL
1165,g186470-d5790281,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5790281-Reviews-Deanes_Deli_Bistro-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Deanes Deli Bistro']",Deanes Deli Bistro, Claimed,4.0,"March 15, 2020","42 Bedford Street, Belfast BT2 7FF Northern Ireland",54.59416,-5.931289,#93 of 689 Restaurants in Belfast,#1 of 4 Dining bars in Belfast,"['$$ - $$$', 'Deli', 'Diner', 'Wine Bar']",(797),,,,"Deli, Diner, Wine Bar, Dining bars","Lunch, Dinner, Brunch, Late Night, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Live Music']", Closed now:  See all hours,tel:+44 28 9024 8800,"http://www.michaeldeane.co.uk/deanes-deli-bistro"",""email"":""deanesdeli@michaeldeane.co.uk",bubble_40,bubble_40,bubble_35,bubble_40,371,223,113.0,59.0,31.0,"{'All languages', 'Spanish (3)', 'Dutch (1)', 'Italian (6)', 'Swedish (1)', 'French (10)', 'German (3)', 'English (773)'}",ALL
1166,g186470-d5796527,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5796527-Reviews-The_Dirty_Onion-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'The Dirty Onion']",The Dirty Onion , Claimed,4.0,"October 6, 2023","Hill Street, Belfast Northern Ireland",54.601593,-5.926326,#83 of 689 Restaurants in Belfast,#11 of 109 Bar in Belfast,"['$$ - $$$', 'Bar', 'Pub']",(644),,,,"Bar, Pub","Lunch, Dinner, Brunch, Late Night, Drinks",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music", Closed now:  See all hours,tel:+44 28 9024 3712,http://www.thedirtyonion.com,bubble_40,bubble_40,bubble_40,bubble_45,315,220,49.0,25.0,35.0,"{'French (17)', 'Dutch (5)', 'German (3)', 'All languages', 'Danish (1)', 'Finnish (1)', 'Portuguese (4)', 'Spanish (16)', 'English (582)', 'Italian (15)'}",ALL
1167,g186470-d5801355,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5801355-Reviews-The_Continental-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'The Continental']",The Continental, Unclaimed,3.5,"September 5, 2022","Cityside , York Street, Belfast Northern Ireland",54.60947,-5.92694,#597 of 689 Restaurants in Belfast,#597 of 689 Restaurants in Belfast,,(8),,,,,[],,[],+ Add hours,,,,,,,4,1,0.0,1.0,2.0,"{'English (7)', 'All languages', 'Italian (1)'}",ALL
1168,g186470-d5810559,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5810559-Reviews-Established_Coffee-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Established Coffee']",Established Coffee, Unclaimed,4.5,"September 2, 2023","54 Hill Street, Belfast BT1 2LB Northern Ireland",54.602795,-5.927304,#2 of 97 Coffee & Tea in Belfast,#2 of 97 Coffee & Tea in Belfast,"['$$ - $$$', 'Quick Bites', 'Cafe', 'Healthy']",(415),,,,"Cafe, Healthy","Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Takeout', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Free Wifi', 'Accepts Credit Cards']", Closed now:  See all hours,tel:+44 28 9031 9416,https://www.facebook.com/establishedcoffee/,bubble_45,bubble_45,bubble_40,bubble_45,265,79,37.0,21.0,13.0,"{'German (4)', 'English (405)', 'French (2)', 'All languages', 'Dutch (2)', 'Portuguese (1)', 'Spanish (1)'}",ALL
1169,g186470-d5815385,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5815385-Reviews-Cafe_Rojo-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Cafe Rojo']",Cafe Rojo, Claimed,4.5,"September 3, 2021","40 Montgomery Road Unit 6, Belfast BT6 9HL Northern Ireland",54.57803,-5.88907,#51 of 172 Quick Bites in Belfast,#51 of 172 Quick Bites in Belfast,"['$', 'Quick Bites', 'Cafe', 'Vegetarian Friendly']",(18),,,,Cafe,"Breakfast, Lunch, Brunch",Vegetarian Friendly,"['Takeout', 'Seating', 'Wheelchair Accessible', 'Free off-street parking', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards']", Closed now:  See all hours,tel:+44 28 9079 6600,"https://www.facebook.com/Cafe-Rojo-399126216583/"",""email"":""julsandrews@fsmail.net",bubble_50,bubble_50,bubble_50,,12,4,1.0,1.0,0.0,"{'English (18)', 'All languages'}",ALL
1170,g186470-d5816378,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5816378-Reviews-Arc_Cafe-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Arc Cafe']",Arc Cafe, Claimed,4.5,"April 6, 2022","464 Castlereagh Road Orangefield, Belfast BT5 6BH Northern Ireland",54.58105,-5.8791,#403 of 689 Restaurants in Belfast,#111 of 134 European in Belfast,"['$$ - $$$', 'Cafe', 'European', 'Vegetarian Friendly']",(21),,,,"Cafe, European","Breakfast, Lunch, Dinner, Brunch",Vegetarian Friendly,"['Takeout', 'Seating', 'Wheelchair Accessible', 'Highchairs Available']", Closed now:  See all hours,tel:+44 28 9079 9391,"http://www.orangefield.org.uk/Arc-Cafe.aspx"",""email"":""office@orangefield.org.uk",bubble_45,bubble_45,bubble_40,bubble_40,12,6,1.0,1.0,1.0,"{'All languages', 'English (21)'}",ALL
1171,g186470-d5816403,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5816403-Reviews-Relax_Cakes-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Relax Cakes']",Relax Cakes - CLOSED, Unclaimed,3.5,"August 5, 2019","Ards Business Centre, Belfast BT23 4YH Northern Ireland",54.60371,-5.94815,,,,(2),,,,,"Breakfast, Lunch",,[],,tel:+44 28 9182 7593,"http://www.relaxcakes.co.uk"",""email"":""relaxcakes@gmail.com",,,,,1,0,0.0,1.0,0.0,"{'All languages', 'English (2)'}",ALL
1172,g186470-d5816585,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5816585-Reviews-Linen_Lounge_at_Belfast_Met_Titanic_Quarter-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Linen Lounge at Belfast Met Titanic Quarter']",Linen Lounge at Belfast Met Titanic Quarter, Claimed,4.5,"May 5, 2023","Queen's Road Belfast Metropolitan College, Titanic Quarter Campus, Belfast BT3 9DT Northern Ireland",54.605667,-5.9107,#240 of 689 Restaurants in Belfast,#240 of 689 Restaurants in Belfast,"['$', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",(39),,,,British,"Dinner, Lunch","Vegetarian Friendly, Gluten Free Options","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service']", Closed now:  See all hours,tel:+44 28 9026 5170,"http://www.belfastmet.ac.uk/Images/News/Items/ID365/Linen%20Lounge%20web.pdf"",""email"":""linenloungebookings@belfastmet.ac.uk",bubble_45,bubble_45,bubble_50,,27,10,1.0,0.0,1.0,"{'All languages', 'English (39)'}",ALL
1173,g186470-d5816713,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5816713-Reviews-Stax_Coffee_and_Sandwich_Shop-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Stax Coffee and Sandwich Shop']",Stax Coffee and Sandwich Shop, Claimed,4.5,"June 23, 2023","197A Cliftonville Road, Belfast BT14 6JT Northern Ireland",54.62012,-5.9518,#496 of 689 Restaurants in Belfast,#496 of 689 Restaurants in Belfast,,(13),,,,,"Breakfast, Lunch, Brunch",,"Takeout, Wheelchair Accessible",+ Add hours,tel:+44 28 9059 4240,"https://www.facebook.com/Stax-Coffee-and-Sandwich-Shop-217993531645122/"",""email"":""staxcoffeeshop@hotmail.co.uk",bubble_45,bubble_45,bubble_40,,10,1,0.0,0.0,2.0,"{'All languages', 'English (13)'}",ALL
1174,g186470-d5817179,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5817179-Reviews-Kangaroos_Tie_Their_Own_Laces-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Kangaroos Tie Their Own Laces']",Kangaroos Tie Their Own Laces, Unclaimed,5.0,"August 7, 2020","430 Falls Road, Belfast BT12 6EN Northern Ireland",54.588158,-5.970278,#15 of 97 Coffee & Tea in Belfast,#15 of 97 Coffee & Tea in Belfast,"['$$ - $$$', 'Irish', 'Cafe', 'British']",(27),,,,"Irish, Cafe, British","Breakfast, Lunch, Brunch",Vegetarian Friendly,"['Seating', 'Takeout', 'Reservations']", Closed now:  See all hours,tel:+44 7432 024480,"https://www.facebook.com/pages/category/Coffee-Shop/Kangaroos-Tie-Their-Own-Laces-184943458289307/"",""email"":""kangaroostietheirownlaces@gmail.com",bubble_50,bubble_50,bubble_50,bubble_50,26,1,0.0,0.0,0.0,"{'English (27)', 'All languages'}",ALL
1175,g186470-d5817841,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5817841-Reviews-Subway-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Subway']",Subway - CLOSED, Unclaimed,3.5,"February 3, 2017","276 Upper Newtownards Road Spar C-Store Gas, Belfast BT4 3EU Northern Ireland",54.595673,-5.872199,,,,(5),,,,,"Breakfast, Lunch, Dinner",,[],,tel:+44 28 9065 9077,https://restaurants.subway.com/united-kingdom/ni/belfast/276-upper-newtownards-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=33615&utm_campaign=evergreen-2020&y_source=1_MTQ5MjM5NzItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,2,1,1.0,0.0,1.0,"{'English (5)', 'All languages'}",ALL
1176,g186470-d5817887,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5817887-Reviews-Domino_s_Pizza_Belfast_West-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', ""Domino's Pizza - Belfast - West""]",Domino's Pizza - Belfast - West, Unclaimed,2.5,"March 22, 2023","Unit 3 Business Park Kennedy Way, Belfast BT11 9AP Northern Ireland",54.57571,-5.977677,#664 of 689 Restaurants in Belfast,#65 of 73 Pizza in Belfast,['Pizza'],(3),,,,Pizza,"Lunch, Dinner",,[], Open now: 12:00 PM - 05:00 AM,tel:+44 28 9062 9898,https://www.dominos.co.uk/pizza-near-me/belfast/unit-3-business-park?utm_source=extended_network&utm_medium=yext&y_source=1_MTIxMzc4MTctNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,1,0,0.0,0.0,2.0,"{'All languages', 'English (3)'}",ALL
1177,g186470-d5818863,['https://www.tripadvisor.com/Restaurant_Review-g186470-d5818863-Reviews-Peppercorn_Cafe_Belfast-Belfast_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Peppercorn Cafe Belfast']",Peppercorn Cafe Belfast, Unclaimed,5.0,"January 8, 2022","209 Woodstock Road, Belfast BT6 8PQ Northern Ireland",54.59219,-5.90433,#267 of 689 Restaurants in Belfast,#74 of 244 Cafe in Belfast,"['$', 'Cafe']",(25),,,,Cafe,"Breakfast, Brunch, Lunch, Dinner",,"Takeout, Wheelchair Accessible, Seating, Table Service", Closed now:  See all hours,tel:+44 7989 984295,http://www.facebook.com/evas.nappycakes,,,,,19,6,0.0,0.0,0.0,"{'English (24)', 'All languages', 'Italian (1)'}",ALL
