"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","website","rand","Closed-open","comment"
"g294452-d2515302","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Kring']","Kring","Claimed",4.5,"October 4, 2021","ul.Tsar Simeon 72, Sofia 1202 Bulgaria",42.70107,23.324814,"#171 of 1,226 Restaurants in Sofia","#127 of 469 European in Sofia",45,0,,,"European","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Takeout, Seating, Wheelchair Accessible","False","True",45,45,45,,29,10,5,0,1,"German (1), Russian (1), English (38), Italian (5)","g294452-d2515302","in rating","$$ - $$$","European, Vegetarian Friendly, Vegan Options",38,7,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.kring.bg",0.58126380504109,,
"g303653-d3204386","['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', 'Ivan Acen']","Ivan Acen","Unclaimed",3.5,"October 17, 2020","Ivan Assen Sq. 2, Veliko Tarnovo 5000 Bulgaria",43.081764,25.646358,"#13 of 55 Restaurants in Veliko Tarnovo","#13 of 55 Restaurants in Veliko Tarnovo",130,0,,,"European, Eastern European","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service","False","True",40,35,40,45,43,40,27,7,13,"Russian (24), Greek (1), Polish (1), Italian (4), German (4), French (7), English (82), Japanese (2), Spanish (3), Portuguese (1), Dutch (1)","g303653-d3204386","in rating","$$ - $$$","European, Eastern European",82,48,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.ivan-asen.com/?mod=about_us",0.564925238490105,,
"g609045-d12715275","['Europe', 'Slovakia', 'Bratislava Region', 'Stupava', 'Stupava Restaurants', 'Da Mario e Nicola']","Da Mario e Nicola","Unclaimed",4.5,"October 21, 2021","Hlavna 95, Stupava 90031 Slovakia",48.26764,17.0311,"#1 of 14 Restaurants in Stupava","#1 of 2 Pizza in Stupava",44,0,,"₪42 - ₪85","Italian, Pizza, Mediterranean","Lunch, Dinner","Vegetarian Friendly","Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Table Service","True","True",45,45,45,,33,3,3,4,1,"English (16), Italian (5), Czech (2), Slovak (21)","g609045-d12715275","in rating","$$ - $$$","Italian, Pizza, Mediterranean",16,28,21,"Restaurants","October 2 , 2023","Torniamo anche a pranzoooooooooooo!!!!!!!! ","Intro
PRAVA NEAPOLSKA PIZZAJedlo pripravuje taliansky kuchar a pouzivaju sa len prave talianske suroviny.
Page · Pizza place
Hlavná 95, Stupava, Slovakia
+421 948 735 705
damarioenicola.sk
Closed now
Dine-in · Outdoor seating · Curbside pickup
Price Range · $$
Rating · 4.7 (289 Reviews)",2023,"facebook","online",4.7,289,3900,"https://www.facebook.com/Da-Mario-e-Nicola-pizzeria-ristorante-379146859017/",0.162413231795654,,
"g274933-d5562730","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Hemingway']","Hemingway","Claimed",4.5,"August 2, 2020","Mostna 277/32, Nitra 949 01 Slovakia",48.31549,18.09054,"#19 of 107 Restaurants in Nitra","#6 of 18 Bar in Nitra",30,0,,,"Bar, Pub","Lunch, Dinner, Drinks",,"Reservations, Seating, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Accepts Credit Cards","True","True",45,45,40,,16,12,2,0,0,"Russian (2), German (1), Slovak (11), English (12), Italian (4)","g274933-d5562730","in rating","$$ - $$$","Bar, Pub",12,18,11,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.hemingwaybar.sk/",0.772656459594145,,
"g274924-d6219654","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Papaya Authentic Vietnamese Street Food']","Papaya Authentic Vietnamese Street Food","Claimed",4.5,"October 28, 2021","Namestie 1. maja 15, Bratislava 811 06 Slovakia",48.150272,17.111301,"#6 of 22 Quick Bites in Bratislava","#6 of 22 Quick Bites in Bratislava",129,0,,"₪8 - ₪28","Asian, Vietnamese, Healthy, Soups","Lunch, Dinner, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Seating, Serves Alcohol, Free Wifi, Accepts Credit Cards, Family style, Non-smoking restaurants, Gift Cards Available","True","True",40,40,40,40,66,45,8,5,5,"French (2), English (70), Polish (4), Slovak (22), Russian (4), Dutch (2), Italian (5), Spanish (4), Japanese (3), Finnish (1), Czech (2), Chinese (Trad.) (2), German (9)","g274924-d6219654","in rating","$","Quick Bites, Asian, Vietnamese",70,60,22,"Quick Bites","October, 2023","Denné menu Papaya 1. mája - Piatok 20.10.
Polievka s krabími tyčinkami
 Hovädzie s hubami
 Jazmínová ryža 
 Čerstvý mix šalát 
MENU na našom webe: https://www.papayavn.eu/papaya/denne-menu-papaya/c-278.xhtml… See more","Intro
Prvá originálna vietnamská kuchyňa v Bratislave • Výborné Pho a iné vietnamské špeciality
Page · Pho Restaurant
+421 948 242 131
papayabratislava
papayatwincity
papayavn.eu
Closed now
Dine-in · Curbside pickup · In-store pickup
Price Range · $$
Rating · 4.6 (205 Reviews)",2023,"facebook","online",4.6,205,2600,"http://www.facebook.com/papayavn",0.704908526036888,,
"g295391-d2200945","['Europe', 'Bulgaria', 'Plovdiv Province', 'Plovdiv', 'Plovdiv Restaurants', 'Boris Palace']","Boris Palace","Unclaimed",2.5,"June 13, 2019","Suborna Str. 49 Historical Old Town, Plovdiv 4000 Bulgaria",42.14895,24.75202,"#308 of 310 Restaurants in Plovdiv","#113 of 114 European in Plovdiv",55,0,,,"Eastern European, European","Dinner",,"Outdoor Seating, Seating, Serves Alcohol, Reservations, Table Service","False","True",25,20,20,35,12,8,4,4,27,"Greek (1), Spanish (2), Italian (2), Dutch (1), Hebrew (1), English (37), German (4), French (4), Turkish (1), Russian (2)","g295391-d2200945","in rating","$$ - $$$","European, Eastern European",37,18,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.borispalace.com/",0.269133075373247,,
"g799606-d4867502","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Rusticana Zvolen']","Rusticana Zvolen","Unclaimed",3.5,"October 16, 2018","Trhova 4, Zvolen 960 01 Slovakia",48.57726,19.12718,"#16 of 40 Restaurants in Zvolen","#16 of 40 Restaurants in Zvolen",39,0,,,"Pizza, Italian, European","Lunch, Dinner","Vegetarian Friendly","Takeout, Reservations, Seating, Table Service","False","False",45,35,40,,11,14,7,2,5,"Slovak (22), French (1), Polish (1), Italian (1), Spanish (1), English (13)","g799606-d4867502","in rating","$$ - $$$","Italian, Pizza, European",13,26,22,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.rusticana.sk/restauracia-zvolen/",0.478840045863763,,
"g274924-d4769894","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Savoy Restaurant']","Savoy Restaurant","Claimed",4.5,"September 13, 2020","Hviezdoslavovo namestie 3 Radisson Blu Carlton Hotel, Bratislava 811 02 Slovakia",48.141598,17.1086,"#100 of 1,028 Restaurants in Bratislava","#44 of 176 Central European in Bratislava",95,0,,"₪13 - ₪85","Central European, European","Lunch, Dinner, Breakfast","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Table Service, Accepts Credit Cards","True","True",45,40,40,,52,26,10,4,3,"English (52), Portuguese (1), German (7), Italian (6), French (1), Russian (1), Dutch (1), Czech (2), Spanish (1), Slovak (21), Danish (2)","g274924-d4769894","in rating","$$ - $$$","European, Central European, Vegetarian Friendly",52,43,21,"Restaurants",,,,0,"non-facebook","online",,,0,"http://savoyrestaurant.sk/",0.945880148326978,,
"g189929-d784670","['Europe', 'Finland', 'Northern Ostrobothnia', 'Oulu', 'Oulu Restaurants', 'Hai Long']","Hai Long","Claimed",3.5,"October 29, 2021","Isokatu 8, Oulu 90100 Finland",65.01413,25.475855,"#61 of 151 Restaurants in Oulu","#3 of 9 Chinese in Oulu",74,0,0,"₪43 - ₪85","Chinese, Asian, Fusion","Lunch, Dinner, Brunch, Late Night, Drinks",,"Takeout, Reservations, Seating, Serves Alcohol, Table Service","True","True",30,30,30,30,23,19,13,8,11,"English (42), French (2), Finnish (29), Italian (1)","g189929-d784670","in rating","$$ - $$$","Chinese, Asian, Fusion",42,32,29,"Restaurants",,,,0,"non-facebook","online",,,0,"http://hailong.fi/",0.248050702502951,,
"g274938-d11864579","['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Fajna Rybka']","Fajna Rybka","Claimed",4.5,"August 29, 2020","Dlhé Hony 9, Poprad 058 01 Slovakia",49.049408,20.291843,"#10 of 53 Restaurants in Poprad","#1 of 2 Seafood in Poprad",67,0,,,"Japanese, Sushi, Asian, Seafood","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Seating, Accepts Credit Cards, Table Service, Reservations, Wheelchair Accessible","True","True",50,45,45,,54,6,4,0,3,"Serbian (2), Hebrew (2), Slovak (48), Czech (1), English (12), German (2)","g274938-d11864579","in rating","$$ - $$$","Japanese, Seafood, Sushi",12,55,48,"Restaurants",,,,0,"non-facebook","online",,,0,"http://fajnarybka.sk/kontakt/",0.297943845624104,,
"g318870-d7387257","['Europe', 'Bulgaria', 'Blagoevgrad Province', 'Bansko', 'Bansko Restaurants', 'Sport Unique Restaurant']","Sport Unique Restaurant","Claimed",4.5,"December 23, 2019","Pirin Street 100, Bansko 2770 Bulgaria",41.82566,23.47794,"#83 of 136 Restaurants in Bansko","#13 of 14 Mediterranean in Bansko",31,0,,,"Mediterranean","Dinner, Breakfast, Lunch",,"Reservations, Serves Alcohol, Seating, Table Service","False","True",45,50,45,45,22,3,4,1,1,"Russian (2), English (27), Turkish (2)","g318870-d7387257","in rating","$$ - $$$","Mediterranean",27,4,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://mpmhotels.bg",0.673601072048768,,
"g189929-d6684271","['Europe', 'Finland', 'Northern Ostrobothnia', 'Oulu', 'Oulu Restaurants', 'Tuba - Food and Lounge']","Tuba - Food and Lounge","Claimed",4,"October 5, 2021","Mannenkatu 2, Oulu 90130 Finland",65.01673,25.479828,"#7 of 9 Quick Bites in Oulu","#7 of 9 Quick Bites in Oulu",76,0,0,"₪21 - ₪81","Cafe, Street Food, Pizza, International","Lunch, Drinks, Dinner","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Buffet, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Takeout, Highchairs Available, Live Music, Gift Cards Available","True","True",40,35,35,,24,24,18,7,3,"English (28), Russian (1), Finnish (46), Italian (1)","g189929-d6684271","in rating","$$ - $$$","Quick Bites, Pizza, Cafe",28,48,46,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.tuba.fi",0.921010643010959,,
"g189934-d1024037","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'China Man']","China Man","Unclaimed",4,"April 16, 2020","Paivolantie 21, Helsinki 00730 Finland",60.26585,25.02521,"#483 of 1,407 Restaurants in Helsinki","#483 of 1,407 Restaurants in Helsinki",38,0,0,"₪32 - ₪61","Chinese, Asian, Fast Food","Lunch",,"Delivery, Seating","True","True",40,40,40,,16,12,3,4,3,"Finnish (23), English (15)","g189934-d1024037","in rating","$","Chinese, Fast Food, Asian",15,23,23,"Restaurants",,,,0,"non-facebook","online",,,0,"http://chinaboss.fi/",0.800588675541803,,
"g274924-d8628299","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Pivaren a Restauracia Bokovka']","Pivaren a Restauracia Bokovka","Unclaimed",3.5,"October 9, 2020","Sabinovska 7, Bratislava 821 03 Slovakia",48.161427,17.148056,"#529 of 1,028 Restaurants in Bratislava","#59 of 77 Eastern European in Bratislava",46,0,,,"Bar, European, Pub, Central European, Eastern European","Lunch, Dinner",,"Seating, Table Service, Reservations","False","True",40,40,40,,12,14,6,8,6,"Russian (2), Slovak (25), English (14), Czech (2), Italian (3)","g274924-d8628299","in rating","$$ - $$$","Bar, European, Pub",14,32,25,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.pivarenbokovka.sk/",0.133807017235085,,
"g580124-d806504","['Europe', 'Finland', 'Southwest Finland', 'Salo', 'Salo Restaurants', 'Cantina Antonio']","Cantina Antonio","Claimed",3.5,"September 28, 2020","Vilhonkatu 8 Kauppakeskus Palaza, Salo 24100 Finland",60.38659,23.124187,"#10 of 25 Restaurants in Salo","#10 of 25 Restaurants in Salo",64,0,0,"₪61 - ₪81","Mexican","Lunch, Dinner","Vegetarian Friendly","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service","True","True",35,35,35,35,10,22,18,10,4,"Finnish (36), English (26), Dutch (1), Russian (1)","g580124-d806504","in rating","$$ - $$$","Mexican, Vegetarian Friendly",26,38,36,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.sso.fi",0.965776651864871,,
"g799606-d4770019","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Sucha Korka']","Sucha Korka","Unclaimed",4,"November 24, 2019","Neresnicka cesta 60, Zvolen 960 01 Slovakia",48.55791,19.13203,"#4 of 40 Restaurants in Zvolen","#3 of 13 European in Zvolen",33,0,,,"European, Central European","Dinner",,"Reservations","False","True",45,45,45,,12,18,2,1,0,"Slovak (22), Russian (2), Polish (1), Dutch (1), English (6), Italian (1)","g799606-d4770019","in rating","$$ - $$$","European, Central European",6,27,22,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.suchakorka.sk",0.737356438999996,,
"g227603-d6813292","['Europe', 'Finland', 'South Karelia', 'Lappeenranta', 'Lappeenranta Restaurants', 'Rax Pizzabuffet']","Rax Pizzabuffet","Unclaimed",4,"April 28, 2020","Kauppakatu 29-31, Lappeenranta 53100 Finland",61.059364,28.185114,"#16 of 92 Restaurants in Lappeenranta","#15 of 30 European in Lappeenranta",77,0,0,,"Pizza, European, Fast Food","Lunch, Dinner",,"Takeout, Seating, Wheelchair Accessible","True","True",40,40,40,35,27,23,21,3,3,"Finnish (12), Russian (59), Arabic (1), Spanish (1), English (4)","g227603-d6813292","in rating","$","Pizza, Fast Food, European",4,73,12,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.rax.fi/ravintolat/lappeenranta",0.697672985028476,,
"g608699-d2357420","['Europe', 'Bulgaria', 'Ruse Province', 'Ruse', 'Ruse Restaurants', 'Panorama']","Panorama","Claimed",4.5,"November 10, 2019","Pridunavski Bul 22 Grand Hotel Riga, Ruse 7000 Bulgaria",43.85326,25.95169,"#5 of 60 Restaurants in Ruse","#5 of 31 European in Ruse",59,0,,,"European, Contemporary, Eastern European, Central European","Dinner, Breakfast, Brunch","Vegetarian Friendly, Vegan Options","Reservations, Seating, Parking Available, Valet Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Validated Parking, Television, Highchairs Available, Table Service","False","True",45,45,45,45,46,11,1,0,1,"Japanese (1), Italian (4), German (1), French (5), English (42), Spanish (3), Turkish (1), Russian (2)","g608699-d2357420","in rating","$$$$","European, Contemporary, Eastern European",42,17,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.hotel-riga.com/",0.815550394821912,,
"g799606-d10023695","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Certovska koliba']","Čertovská koliba","Unclaimed",4,"October 2, 2021","Budcha 715, Zvolen 962 33 Slovakia",48.566372,19.042788,"#7 of 40 Restaurants in Zvolen","#6 of 13 European in Zvolen",79,0,,"₪8 - ₪34","European","Lunch, Dinner, Brunch","Vegetarian Friendly","Reservations, Seating, Table Service, Wheelchair Accessible","False","True",40,40,40,,33,21,9,5,11,"English (15), Polish (1), Slovak (58), Czech (4), Hungarian (1)","g799606-d10023695","in rating","$$ - $$$","European, Vegetarian Friendly",15,64,58,"Restaurants","September 14, 2023","https://www.certovskakoliba.sk/kacacie-hody/
Pozývame Vás od 15.9.2023 na kačacie hody","Intro
Chutné domáce jedlá v príjemnom prostredí pod Čertovou skalou
Page · Restaurant
+421 908 510 828
some@email.com
certovskakoliba.sk
Open now
Dine-in · Outdoor seating
Price Range · $$
Rating · 4.1 (300 Reviews)
Offers free Wi-Fi",2023,"facebook","online",,,1900,"http://www.facebook.com/certovskakoliba/",0.707011997234076,,
"g16871240-d3971232","['Europe', 'Slovakia', 'Zilina Region', 'Ivachnova', 'Ivachnova Restaurants', 'Kozi Vrsok']","Kozí Vŕšok","Claimed",3.5,"September 6, 2020","Ivachnova 304, Ivachnova 034 83 Slovakia",49.09421,19.420067,"#1 of 1 Restaurant in Ivachnova","#1 of 1 Central European in Ivachnova",124,0,,,"Deli, Soups, Central European, European","Dinner, Lunch, Breakfast",,"Outdoor Seating, Seating, Parking Available, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Table Service, Reservations, Accepts Credit Cards","True","True",35,35,35,45,26,39,34,11,14,"Czech (17), Polish (4), Russian (3), English (25), Spanish (1), Slovak (74)","g16871240-d3971232","in rating","$$ - $$$","European, Deli, Soups",25,99,74,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.kozivrsok.sk",0.820529143093154,,
"g189934-d1544948","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Himshikhar']","Himshikhar","Claimed",4,"June 8, 2019","Siltasaarenkatu 3, Helsinki 00530 Finland",60.17753,24.950266,"#211 of 1,407 Restaurants in Helsinki","#211 of 1,407 Restaurants in Helsinki",111,0,0,"₪61 - ₪150","Indian, Asian, Nepali","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Seating, Serves Alcohol, Table Service","True","True",40,45,40,35,39,50,14,3,5,"English (78), Dutch (2), Japanese (1), Finnish (11), Spanish (2), Swedish (2), German (3), French (1), Russian (3), Italian (8)","g189934-d1544948","in rating","$$ - $$$","Indian, Asian, Nepali",78,33,11,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.himshikhar.fi/",0.721258508041501,,
"g294452-d1758106","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Tea House']","Tea House","Claimed",4.5,"September 2, 2020","Ul. Parchevich 62, Sofia 1000 Bulgaria",42.698597,23.328707,"#6 of 53 Desserts in Sofia","#6 of 53 Dessert in Sofia",90,0,,,"Cafe","Breakfast, Drinks","Vegan Options, Gluten Free Options, Vegetarian Friendly","Takeout, Free Wifi, Seating, Cash Only, Reservations, Table Service, Live Music","True","True",45,45,45,45,62,22,4,1,1,"Japanese (1), Spanish (2), Swedish (1), Greek (2), Dutch (2), Italian (9), French (3), Hebrew (4), English (63), Chinese (Trad.) (1), Russian (2)","g294452-d1758106","in rating","$$ - $$$","Dessert, Cafe, Vegetarian Friendly",63,27,0,"Desserts",,,,0,"non-facebook","online",,,0,"http://www.teahousesofia.com/",0.137209731619805,,
"g2315302-d3846177","['Europe', 'Slovakia', 'Bratislava Region', 'Lozorno', 'Lozorno Restaurants', 'Restaurant ZORNO']","Restaurant ZORNO","Unclaimed",4.5,"October 1, 2020","Zvonchinska 3 900 55, Lozorno 900 55 Slovakia",48.33174,17.042412,"#1 of 2 Restaurants in Lozorno","#1 of 1 Central European in Lozorno",47,0,,,"European, Central European","Lunch, Dinner","Vegetarian Friendly","Reservations, Seating, Free Wifi, Highchairs Available, Table Service","True","True",45,45,45,40,33,10,2,2,0,"French (1), Polish (1), German (4), English (19), Czech (1), Slovak (21)","g2315302-d3846177","in rating","$$ - $$$","European, Central European, Vegetarian Friendly",19,28,21,"Restaurants",,,,0,"non-facebook","online",,,0,"http://zorno.sk/index.php?page=kontakt",0.462815789273009,,
